Seq_id,Strand,Start,End,Length,Block
4,+,81130285,81152911,22626,2729
10,-,10121238,10099230,22008,2729
4,+,81117550,81129878,12328,2728
10,-,10132412,10121238,11174,2728
4,+,81104956,81113715,8759,2727
10,-,10144627,10136380,8247,2727
4,+,81096248,81102755,6507,2726
10,-,10152650,10146262,6388,2726
4,+,81064182,81077712,13530,2725
10,-,10226098,10213504,12594,2725
4,+,80980446,81006457,26011,2724
10,-,10327273,10302684,24589,2724
4,+,80971468,80977199,5731,2723
10,-,10336473,10330870,5603,2723
4,+,80960830,80967918,7088,2722
10,-,10351898,10345677,6221,2722
4,+,80950392,80957584,7192,2721
10,-,10362906,10355618,7288,2721
4,+,80931832,80949279,17447,2720
10,-,10380009,10363147,16862,2720
4,+,80919219,80925669,6450,2719
10,-,10391166,10385229,5937,2719
4,+,80813271,80827752,14481,2718
10,-,10480872,10468854,12018,2718
4,+,80800230,80807082,6852,2717
10,-,10494000,10487673,6327,2717
4,+,80767050,80798352,31302,2716
10,-,10525743,10497960,27783,2716
4,+,80761137,80766462,5325,2715
10,-,10531159,10526120,5039,2715
4,+,80729782,80756158,26376,2714
10,-,10562410,10537216,25194,2714
4,+,80627421,80704217,76796,2713
10,-,10658256,10586340,71916,2713
4,+,80617221,80623225,6004,2712
10,-,10668851,10663067,5784,2712
4,+,80602548,80617221,14673,2711
10,-,10683546,10669070,14476,2711
4,+,80582297,80589904,7607,2710
10,-,10703408,10695895,7513,2710
4,+,80568506,80575641,7135,2709
10,-,10716278,10711048,5230,2709
4,+,80556080,80565654,9574,2708
10,-,10729559,10720566,8993,2708
4,+,80541985,80555953,13968,2707
10,-,10743297,10730019,13278,2707
4,+,80531012,80541659,10647,2706
10,-,10753615,10743599,10016,2706
4,+,80519253,80531012,11759,2705
10,-,10765580,10754184,11396,2705
4,+,80505278,80510802,5524,2704
10,-,10778656,10773414,5242,2704
4,+,80478680,80486758,8078,2703
10,-,10842724,10835127,7597,2703
4,+,80450693,80477195,26502,2702
10,-,10873079,10848032,25047,2702
4,+,80440372,80448682,8310,2701
10,-,10884340,10875931,8409,2701
4,+,80419892,80430125,10233,2700
10,-,10902228,10892758,9470,2700
4,+,80412832,80418732,5900,2699
10,-,10908580,10903077,5503,2699
4,+,80383364,80412832,29468,2698
10,-,10938074,10909027,29047,2698
4,+,80360978,80383364,22386,2697
10,-,10959968,10938308,21660,2697
4,+,80314194,80347638,33444,2696
10,-,11002429,10973724,28705,2696
4,+,80296804,80312319,15515,2695
10,-,11016363,11004980,11383,2695
4,+,80228642,80278081,49439,2694
10,-,11108762,11067440,41322,2694
4,+,80211239,80218085,6846,2693
10,-,11129853,11123365,6488,2693
4,+,80204367,80210056,5689,2692
10,-,11137407,11131943,5464,2692
4,+,80172879,80188532,15653,2691
10,-,11160524,11146066,14458,2691
4,+,80165520,80172879,7359,2690
10,-,11167912,11161232,6680,2690
4,+,80158520,80165098,6578,2689
10,-,11174090,11167915,6175,2689
4,+,80141680,80149731,8051,2688
10,-,11190891,11183463,7428,2688
4,+,80119188,80138369,19181,2687
10,-,11209544,11191586,17958,2687
4,+,80103681,80119188,15507,2686
10,-,11225077,11210754,14323,2686
4,+,80094564,80101976,7412,2685
10,-,11231651,11225879,5772,2685
4,+,80086567,80094246,7679,2684
10,-,11238436,11232097,6339,2684
4,+,80045830,80061508,15678,2683
10,-,11277621,11262951,14670,2683
4,+,80034555,80045830,11275,2682
10,-,11288253,11277846,10407,2682
4,+,80012600,80034555,21955,2681
10,-,11309773,11288713,21060,2681
4,+,80007332,80012600,5268,2680
10,-,11315357,11310188,5169,2680
4,+,79976781,80002466,25685,2679
10,-,11342584,11318110,24474,2679
4,+,79952349,79972377,20028,2678
10,-,11361835,11343242,18593,2678
4,+,79928977,79950591,21614,2677
10,-,11382916,11362917,19999,2677
4,+,79918058,79926450,8392,2676
10,-,11392077,11385244,6833,2676
4,+,79891124,79903857,12733,2675
10,-,11417006,11404979,12027,2675
4,+,79862542,79890535,27993,2674
10,-,11443183,11417650,25533,2674
4,+,79828275,79860390,32115,2673
10,-,11474564,11444265,30299,2673
4,+,79805360,79822675,17315,2672
10,-,11497185,11480460,16725,2672
4,+,79766285,79805123,38838,2671
10,-,11535562,11498282,37280,2671
4,+,79719982,79757688,37706,2670
10,-,11581025,11544512,36513,2670
4,+,79708075,79719981,11906,2669
10,-,11592650,11581544,11106,2669
4,+,79685781,79692499,6718,2668
10,-,11640832,11634289,6543,2668
4,+,79653602,79680875,27273,2667
10,-,11672883,11647411,25472,2667
4,+,79643332,79652706,9374,2666
10,-,11682608,11673684,8924,2666
4,+,79627131,79639974,12843,2665
10,-,11700053,11687310,12743,2665
4,+,79599627,79623186,23559,2664
10,-,11726289,11704274,22015,2664
4,+,79585615,79598111,12496,2663
10,-,11738895,11727167,11728,2663
4,+,79537438,79562538,25100,2662
10,-,11820336,11797260,23076,2662
4,+,79512664,79534874,22210,2661
10,-,11841918,11820818,21100,2661
4,+,79488607,79511550,22943,2660
10,-,11862551,11842218,20333,2660
4,+,79400751,79486241,85490,2659
10,-,11944513,11863038,81475,2659
4,+,79383608,79395943,12335,2658
10,-,11960923,11948678,12245,2658
4,+,79373175,79383008,9833,2657
10,-,11970214,11961133,9081,2657
4,+,79357430,79373175,15745,2656
10,-,11986643,11970936,15707,2656
4,+,79349089,79355446,6357,2655
10,-,11992824,11986912,5912,2655
4,+,79297942,79343700,45758,2654
10,-,12036784,11993382,43402,2654
4,+,79277578,79297339,19761,2653
10,-,12057240,12037420,19820,2653
4,+,79237534,79273927,36393,2652
10,-,12092163,12057466,34697,2652
4,+,79231967,79237534,5567,2651
10,-,12098069,12092584,5485,2651
4,+,79152473,79166934,14461,2650
10,-,12174756,12160979,13777,2650
4,+,79003311,79091181,87870,2649
10,-,12312579,12230616,81963,2649
4,+,78905395,78918800,13405,2648
10,-,12439908,12427096,12812,2648
4,+,78878628,78887747,9119,2647
10,-,12490862,12482002,8860,2647
4,+,78864681,78870487,5806,2646
10,-,12503229,12497796,5433,2646
4,+,78855209,78864681,9472,2645
10,-,12512881,12503826,9055,2645
4,+,78826578,78852764,26186,2644
10,-,12538070,12513665,24405,2644
4,+,78811504,78826562,15058,2643
10,-,12552361,12538400,13961,2643
4,+,78750807,78796759,45952,2642
10,-,12610743,12565920,44823,2642
4,+,78653112,78704589,51477,2641
10,-,12707683,12657681,50002,2641
4,+,78576280,78598144,21864,2640
10,-,12768161,12749614,18547,2640
4,+,78560985,78567457,6472,2639
10,-,12783136,12776912,6224,2639
4,+,78541063,78547695,6632,2638
10,-,12796986,12790978,6008,2638
4,+,78526836,78536242,9406,2637
10,-,12849402,12840778,8624,2637
4,+,78451805,78478809,27004,2636
10,-,12905122,12879684,25438,2636
4,+,78446272,78451805,5533,2635
10,-,12911265,12905623,5642,2635
4,+,78425765,78439546,13781,2634
10,-,12930532,12917587,12945,2634
4,+,78408428,78418597,10169,2633
10,-,12947981,12937822,10159,2633
4,+,78398726,78408115,9389,2632
10,-,12957183,12948799,8384,2632
4,+,78383521,78395946,12425,2631
10,-,12972297,12960194,12103,2631
4,+,78357332,78379739,22407,2630
10,-,12993696,12972596,21100,2630
4,+,78335151,78355253,20102,2629
10,-,13013564,12994416,19148,2629
4,+,78316462,78335151,18689,2628
10,-,13032070,13013988,18082,2628
4,+,78309486,78316462,6976,2627
10,-,13039029,13032398,6631,2627
4,+,78297473,78307099,9626,2626
10,-,13050651,13041454,9197,2626
4,+,78281782,78290902,9120,2625
10,-,13068317,13059134,9183,2625
4,+,78267045,78278307,11262,2624
10,-,13082058,13071631,10427,2624
4,+,78238990,78249702,10712,2623
10,-,13111179,13100709,10470,2623
4,+,78230656,78238786,8130,2622
10,-,13119269,13111513,7756,2622
4,+,78216535,78230656,14121,2621
10,-,13133159,13119621,13538,2621
4,+,78190811,78216535,25724,2620
10,-,13156933,13133411,23522,2620
4,+,78163113,78190091,26978,2619
10,-,13182326,13158093,24233,2619
4,+,78157014,78163113,6099,2618
10,-,13187968,13182721,5247,2618
4,+,78150788,78156984,6196,2617
10,-,13194572,13188650,5922,2617
4,+,78138754,78148406,9652,2616
10,-,13207339,13197983,9356,2616
4,+,78133024,78138754,5730,2615
10,-,13213630,13208170,5460,2615
4,+,78119357,78130446,11089,2614
10,-,13229208,13218749,10459,2614
4,+,78087067,78101669,14602,2613
10,-,13261409,13247496,13913,2613
4,+,78066861,78078311,11450,2612
10,-,13278667,13267946,10721,2612
4,+,78028857,78035979,7122,2611
10,-,13314064,13307540,6524,2611
4,+,78011759,78027406,15647,2610
10,-,13329203,13314385,14818,2610
4,+,77974064,77989432,15368,2609
10,-,13366990,13352663,14327,2609
4,+,77962071,77973391,11320,2608
10,-,13378190,13367490,10700,2608
4,+,77956451,77962071,5620,2607
10,-,13384003,13378476,5527,2607
4,+,77920763,77934422,13659,2606
10,-,13420441,13407520,12921,2606
4,+,77860232,77869747,9515,2605
10,-,13480426,13471659,8767,2605
4,+,77816235,77823830,7595,2604
10,-,13522989,13515955,7034,2604
4,+,77811158,77816235,5077,2603
10,-,13528467,13523385,5082,2603
4,+,77775238,77811149,35911,2602
10,-,13563189,13528690,34499,2602
4,+,77769789,77775232,5443,2601
10,-,13568588,13563454,5134,2601
4,+,77728625,77753399,24774,2600
10,-,13606707,13583058,23649,2600
4,+,77636286,77728625,92339,2599
10,-,13696515,13607122,89393,2599
4,+,77630151,77636286,6135,2598
10,-,13704376,13698583,5793,2598
4,+,77619767,77629120,9353,2597
10,-,13714941,13706120,8821,2597
4,+,77597801,77606229,8428,2596
10,-,13734067,13725824,8243,2596
4,+,77584119,77597801,13682,2595
10,-,13747391,13734367,13024,2595
4,+,77575426,77583568,8142,2594
10,-,13755720,13747979,7741,2594
4,+,77531749,77543282,11533,2593
10,-,13793274,13783370,9904,2593
4,+,77505373,77531424,26051,2592
10,-,13818623,13793805,24818,2592
4,+,77493606,77504978,11372,2591
10,-,13829842,13818960,10882,2591
4,+,77465070,77484252,19182,2590
10,-,13857388,13838878,18510,2590
4,+,77448607,77465070,16463,2589
10,-,13873496,13857596,15900,2589
4,+,77436473,77448607,12134,2588
10,-,13885983,13874151,11832,2588
4,+,77423098,77436473,13375,2587
10,-,13899325,13886215,13110,2587
4,+,77410334,77418300,7966,2586
10,-,13913415,13905447,7968,2586
4,+,77329159,77339710,10551,2585
10,-,13989477,13979459,10018,2585
4,+,77323154,77329130,5976,2584
10,-,13995510,13989752,5758,2584
4,+,77310612,77323154,12542,2583
10,-,14007709,13996179,11530,2583
4,+,77274974,77309050,34076,2582
10,-,14042742,14009983,32759,2582
4,+,77258047,77274885,16838,2581
10,-,14058422,14043091,15331,2581
4,+,77234440,77247595,13155,2580
10,-,14081548,14068899,12649,2580
4,+,77172580,77234440,61860,2579
10,-,14140699,14082456,58243,2579
4,+,77155317,77171762,16445,2578
10,-,14156478,14141003,15475,2578
4,+,77148927,77155317,6390,2577
10,-,14162818,14157155,5663,2577
4,+,77137580,77147219,9639,2576
10,-,14171996,14163136,8860,2576
4,+,77115473,77137580,22107,2575
10,-,14193453,14172361,21092,2575
4,+,77106081,77115473,9392,2574
10,-,14203938,14194614,9324,2574
4,+,77054894,77104490,49596,2573
10,-,14251339,14204194,47145,2573
4,+,77044717,77054894,10177,2572
10,-,14261835,14251794,10041,2572
4,+,76992447,77000663,8216,2571
10,-,14313454,14305824,7630,2571
4,+,76952732,76983701,30969,2570
10,-,14353578,14323533,30045,2570
4,+,76941673,76952732,11059,2569
10,-,14363746,14353901,9845,2569
4,+,76917863,76941673,23810,2568
10,-,14386755,14364090,22665,2568
4,+,76910669,76917863,7194,2567
10,-,14394192,14387055,7137,2567
4,+,76865463,76906169,40706,2566
10,-,14437048,14398674,38374,2566
4,+,76848905,76856118,7213,2565
10,-,14452297,14445461,6836,2565
4,+,76834932,76848905,13973,2564
10,-,14466583,14452635,13948,2564
4,+,76811898,76834932,23034,2563
10,-,14489918,14466947,22971,2563
4,+,76786273,76811898,25625,2562
10,-,14516079,14491041,25038,2562
4,+,76778948,76785707,6759,2561
10,-,14522747,14516350,6397,2561
4,+,76767288,76778948,11660,2560
10,-,14533368,14522979,10389,2560
4,+,76751802,76757885,6083,2559
10,-,14548313,14542848,5465,2559
4,+,76739867,76748978,9111,2558
10,-,14560194,14551385,8809,2558
4,+,76708331,76719542,11211,2557
10,-,14590698,14580180,10518,2557
4,+,76696593,76706413,9820,2556
10,-,14601787,14592573,9214,2556
4,+,76691211,76696592,5381,2555
10,-,14607177,14601787,5390,2555
4,+,76680879,76686485,5606,2554
10,-,14616785,14611526,5259,2554
4,+,76666884,76677826,10942,2553
10,-,14660719,14650001,10718,2553
4,+,76610658,76665342,54684,2552
10,-,14715341,14663986,51355,2552
4,+,76573900,76580871,6971,2551
10,-,14753037,14746252,6785,2551
4,+,76527887,76573900,46013,2550
10,-,14796627,14753268,43359,2550
4,+,76501991,76527887,25896,2549
10,-,14821996,14796868,25128,2549
4,+,76478655,76499930,21275,2548
10,-,14842234,14823068,19166,2548
4,+,76459279,76474852,15573,2547
10,-,14860530,14845832,14698,2547
4,+,76444390,76456994,12604,2546
10,-,14876461,14864756,11705,2546
4,+,76433051,76444354,11303,2545
10,-,14887714,14876914,10800,2545
4,+,76416216,76433051,16835,2544
10,-,14905933,14889152,16781,2544
4,+,76406878,76416216,9338,2543
10,-,14915554,14906192,9362,2543
4,+,76396484,76406186,9702,2542
10,-,14925302,14915943,9359,2542
4,+,76340244,76394948,54704,2541
10,-,14976827,14925618,51209,2541
4,+,76334261,76339792,5531,2540
10,-,14983668,14978295,5373,2540
4,+,76315013,76330053,15040,2539
10,-,15002580,14987600,14980,2539
4,+,76291203,76306247,15044,2538
10,-,15022673,15009518,13155,2538
4,+,76282281,76291203,8922,2537
10,-,15031754,15023615,8139,2537
4,+,76158684,76228056,69372,2536
10,-,15148047,15084080,63967,2536
4,+,76150541,76158684,8143,2535
10,-,15154951,15148345,6606,2535
4,+,76072973,76079988,7015,2534
10,-,15223329,15217800,5529,2534
4,+,76058833,76066665,7832,2533
10,-,15234045,15226935,7110,2533
4,+,76031373,76040118,8745,2532
10,-,15251375,15243705,7670,2532
4,+,75984970,75999915,14945,2531
10,-,15306894,15292558,14336,2531
4,+,75947207,75974027,26820,2530
10,-,15338094,15314928,23166,2530
4,+,75939701,75946136,6435,2529
10,-,15344951,15338944,6007,2529
4,+,75888449,75902668,14219,2528
10,-,15393218,15380521,12697,2528
4,+,75818179,75877520,59341,2527
10,-,15448987,15393941,55046,2527
4,+,75780784,75810066,29282,2526
10,-,15484193,15457193,27000,2526
4,+,75771581,75779492,7911,2525
10,-,15493716,15485939,7777,2525
4,+,75752475,75771458,18983,2524
10,-,15512017,15493921,18096,2524
4,+,75248549,75723139,474590,2523
10,-,15979107,15541328,437779,2523
4,+,75182680,75237920,55240,2522
10,-,16045029,15987263,57766,2522
4,+,75089454,75123997,34543,2521
10,-,16129098,16098757,30341,2521
4,+,75067060,75088906,21846,2520
10,-,16151197,16130179,21018,2520
4,+,75056726,75067060,10334,2519
10,-,16161727,16152596,9131,2519
4,+,75028910,75034849,5939,2518
10,-,16187893,16181996,5897,2518
4,+,75008251,75027113,18862,2517
10,-,16205814,16188295,17519,2517
4,+,74968393,74981522,13129,2516
10,-,16273743,16261171,12572,2516
4,+,74905600,74966988,61388,2515
10,-,16332408,16275198,57210,2515
4,+,74822887,74889745,66858,2514
10,-,16404036,16340064,63972,2514
4,+,74807017,74815110,8093,2513
10,+,15979109,15987263,8154,2513
4,+,74630632,74802962,172330,2512
10,-,16576463,16406297,170166,2512
4,+,74605781,74613496,7715,2511
10,-,16598548,16593028,5520,2511
4,+,74585360,74605359,19999,2510
10,-,16618031,16598822,19209,2510
4,+,74570650,74583112,12462,2509
10,-,16632160,16620629,11531,2509
4,+,74559522,74566154,6632,2508
10,-,16643758,16637353,6405,2508
4,+,74530885,74559522,28637,2507
10,-,16672625,16644514,28111,2507
4,+,74501462,74530505,29043,2506
10,-,16700931,16673512,27419,2506
4,+,74485968,74501193,15225,2505
10,-,16716216,16701654,14562,2505
4,+,74460779,74474270,13491,2504
10,-,16745135,16732239,12896,2504
4,+,74449186,74458301,9115,2503
10,-,16758469,16749648,8821,2503
4,+,74422312,74448331,26019,2502
10,-,16784085,16759600,24485,2502
4,+,74350207,74390865,40658,2501
10,-,16856401,16817482,38919,2501
4,+,74344247,74350207,5960,2500
10,-,16862761,16856966,5795,2500
4,+,74320129,74333519,13390,2499
10,-,16885511,16873584,11927,2499
4,+,74312363,74320129,7766,2498
10,-,16892958,16885742,7216,2498
4,+,74279385,74287811,8426,2497
10,-,16928190,16920823,7367,2497
4,+,74258875,74266062,7187,2496
10,-,16948973,16942385,6588,2496
4,+,74251804,74258874,7070,2495
10,-,16955903,16948973,6930,2495
4,+,74212924,74226114,13190,2494
10,-,17034938,17022321,12617,2494
4,+,74205521,74212924,7403,2493
10,-,17042457,17035185,7272,2493
4,+,74195742,74201578,5836,2492
10,-,17050969,17045667,5302,2492
4,+,74181983,74195742,13759,2491
10,-,17064728,17051437,13291,2491
4,+,74157881,74181983,24102,2490
10,-,17088800,17065536,23264,2490
4,+,74143295,74157881,14586,2489
10,-,17104081,17089522,14559,2489
4,+,74128429,74143295,14866,2488
10,-,17118980,17104720,14260,2488
4,+,74118895,74128429,9534,2487
10,-,17130466,17120455,10011,2487
4,+,74103542,74118707,15165,2486
10,-,17145036,17130694,14342,2486
4,+,74072130,74087618,15488,2485
10,-,17176586,17161760,14826,2485
4,+,74065811,74072130,6319,2484
10,-,17183164,17176898,6266,2484
4,+,74021813,74060242,38429,2483
10,-,17226213,17189681,36532,2483
4,+,73955236,74021586,66350,2482
10,-,17287127,17226604,60523,2482
4,+,73945950,73955236,9286,2481
10,-,17296885,17287717,9168,2481
4,+,73930046,73945548,15502,2480
10,-,17310627,17297104,13523,2480
4,+,73902550,73929975,27425,2479
10,-,17337372,17312066,25306,2479
4,+,73875491,73896171,20680,2478
