Seq_id,Strand,Start,End,Length,Block
13,-,1290266,1280374,9892,3348
12,+,83884948,83897626,12678,3347
13,-,1317869,1307087,10782,3347
12,+,83875443,83884948,9505,3346
13,-,1326976,1318092,8884,3346
12,+,83854656,83862136,7480,3345
13,-,1336030,1329475,6555,3345
12,+,83837063,83843766,6703,3344
13,-,1350922,1345039,5883,3344
12,+,83826669,83835259,8590,3343
13,-,1360317,1352764,7553,3343
12,+,83793871,83799394,5523,3342
13,-,1383438,1378326,5112,3342
12,+,83779478,83785278,5800,3341
13,-,1392671,1387552,5119,3341
12,+,83769623,83778442,8819,3340
13,-,1401280,1393223,8057,3340
12,+,83715843,83752873,37030,3339
13,-,1441147,1407791,33356,3339
12,+,83677096,83684819,7723,3338
13,-,2703920,2696214,7706,3338
12,+,83657627,83669741,12114,3337
13,-,2736458,2725131,11327,3337
12,+,83620257,83637299,17042,3336
13,-,1511970,1496377,15593,3336
12,+,83563707,83590475,26768,3335
13,+,2661056,2680996,19940,3335
12,+,83527876,83535477,7601,3334
13,+,2636192,2642474,6282,3334
12,+,83513236,83523004,9768,3333
13,+,2624283,2633021,8738,3333
12,+,83491164,83503082,11918,3332
13,+,2611212,2621045,9833,3332
12,+,83477483,83489482,11999,3331
13,+,2599736,2610780,11044,3331
12,+,83462672,83471494,8822,3330
13,+,2583396,2592142,8746,3330
12,+,83454148,83462672,8524,3329
13,+,2574378,2582612,8234,3329
12,+,83430270,83442823,12553,3328
13,+,2549168,2560930,11762,3328
12,+,83420679,83428623,7944,3327
13,+,2540959,2548444,7485,3327
12,+,83408701,83417712,9011,3326
13,+,2529660,2538145,8485,3326
12,+,83390758,83398804,8046,3325
13,+,2512510,2519963,7453,3325
12,+,83383395,83389719,6324,3324
13,+,2505635,2511498,5863,3324
12,+,83360880,83383395,22515,3323
13,+,2484598,2505312,20714,3323
12,+,83341407,83353812,12405,3322
13,+,2464084,2475906,11822,3322
12,+,83325770,83341407,15637,3321
13,+,2448809,2463802,14993,3321
12,+,83303678,83316838,13160,3320
13,+,2426107,2438613,12506,3320
12,+,83280644,83294155,13511,3319
13,+,2404807,2417354,12547,3319
12,+,83268874,83275977,7103,3318
13,+,2392218,2398643,6425,3318
12,+,83247807,83268874,21067,3317
13,+,2371942,2391944,20002,3317
12,+,83238428,83245696,7268,3316
13,+,2363262,2370072,6810,3316
12,+,83219572,83227377,7805,3315
13,+,2345376,2352662,7286,3315
12,+,83206935,83217931,10996,3314
13,+,2334804,2344662,9858,3314
12,+,83149977,83185677,35700,3313
13,+,2295502,2327112,31610,3313
12,+,83134097,83148814,14717,3312
13,+,2281123,2294823,13700,3312
12,+,83126777,83133630,6853,3311
13,+,2274717,2280906,6189,3311
12,+,83120124,83126777,6653,3310
13,+,2267589,2274058,6469,3310
12,+,83106223,83120124,13901,3309
13,+,2254778,2266705,11927,3309
12,+,83096246,83104558,8312,3308
13,+,2245559,2252930,7371,3308
12,+,83087780,83095787,8007,3307
13,+,2237866,2245340,7474,3307
12,+,83071848,83087059,15211,3306
13,+,2223413,2237592,14179,3306
12,+,83065655,83071577,5922,3305
13,+,2217657,2223173,5516,3305
12,+,83051017,83061708,10691,3304
13,+,2204296,2213358,9062,3304
12,+,83037521,83044795,7274,3303
13,+,2191344,2197857,6513,3303
12,+,83024007,83035399,11392,3302
13,+,2180355,2191032,10677,3302
12,+,82996138,83014145,18007,3301
13,+,2155010,2171978,16968,3301
12,+,82979194,82996138,16944,3300
13,+,2137145,2153790,16645,3300
12,+,82966250,82974167,7917,3299
13,+,2117553,2125287,7734,3299
12,+,82949548,82962686,13138,3298
13,+,2101543,2113967,12424,3298
12,+,82925663,82938800,13137,3297
13,+,2077728,2090177,12449,3297
12,+,82912449,82920131,7682,3296
13,+,2063259,2070956,7697,3296
12,+,82904100,82912449,8349,3295
13,+,2054465,2062650,8185,3295
12,+,82888719,82903079,14360,3294
13,+,2041167,2054205,13038,3294
12,+,82858112,82888168,30056,3293
13,+,2012549,2040560,28011,3293
12,+,82843314,82857859,14545,3292
13,+,1998082,2012116,14034,3292
12,+,82833091,82841987,8896,3291
13,+,1987246,1996067,8821,3291
12,+,82823573,82833091,9518,3290
13,+,1977810,1986949,9139,3290
12,+,82805581,82823566,17985,3289
13,+,1960711,1977563,16852,3289
12,+,82781491,82793304,11813,3288
13,+,1936636,1947607,10971,3288
12,+,82755317,82775206,19889,3287
13,+,1911679,1930086,18407,3287
12,+,82728545,82754967,26422,3286
13,+,1886607,1911232,24625,3286
12,+,82711702,82727462,15760,3285
13,+,1871192,1885519,14327,3285
12,+,82702327,82709177,6850,3284
13,+,1861950,1868244,6294,3284
12,+,82373354,82682175,308821,3283
13,+,1548195,1842803,294608,3283
12,+,81793221,82368112,574891,3282
13,+,3143495,3682058,538563,3282
12,+,81581083,81785423,204340,3281
13,+,2894579,3095859,201280,3281
12,+,81201034,81541374,340340,3280
13,-,4041616,3704446,337170,3280
12,+,80517955,81184928,666973,3279
13,-,4685053,4067184,617869,3279
12,+,80360978,80517759,156781,3278
13,+,4869375,5003652,134277,3278
12,+,80312630,80343788,31158,3277
13,+,4826109,4854627,28518,3277
12,+,80298985,80312630,13645,3276
13,+,4812459,4825043,12584,3276
12,+,80276438,80287954,11516,3275
13,+,4792587,4803653,11066,3275
12,+,80255468,80268649,13181,3274
13,+,4773798,4786282,12484,3274
12,+,80229131,80252173,23042,3273
13,+,4751274,4772256,20982,3273
12,+,80210807,80223027,12220,3272
13,+,4729513,4740478,10965,3272
12,+,80068079,80105094,37015,3271
13,+,4685054,4718966,33912,3271
12,+,79592088,80068079,475991,3270
13,-,5466642,5010421,456221,3270
12,+,79585615,79591899,6284,3269
13,-,5584810,5578480,6330,3269
12,+,79537438,79561758,24320,3268
13,-,5631391,5608796,22595,3268
12,+,79528882,79537423,8541,3267
13,-,5640250,5632028,8222,3267
12,+,79466743,79528327,61584,3266
13,-,5697992,5640584,57408,3266
12,+,79459938,79466230,6292,3265
13,-,5704550,5698775,5775,3265
12,+,79375068,79456869,81801,3264
13,-,5784473,5705236,79237,3264
12,+,79349089,79375068,25979,3263
13,-,5812535,5786974,25561,3263
12,+,79316790,79348549,31759,3262
13,-,5843312,5813082,30230,3262
12,+,79306458,79315837,9379,3261
13,-,5852557,5843614,8943,3261
12,+,79291036,79306458,15422,3260
13,-,5868048,5853109,14939,3260
12,+,79277393,79291036,13643,3259
13,-,5881828,5868309,13519,3259
12,+,79209655,79273190,63535,3258
13,-,5944992,5884150,60842,3258
12,+,79198191,79209655,11464,3257
13,-,5956275,5945258,11017,3257
12,+,79016611,79186763,170152,3256
13,-,6128869,5963535,165334,3256
12,+,78947441,79014240,66799,3255
13,-,6193448,6130765,62683,3255
12,+,78911194,78942408,31214,3254
13,-,6223656,6193886,29770,3254
12,+,78892907,78899802,6895,3253
13,-,6242266,6235330,6936,3253
12,+,78881879,78892907,11028,3252
13,-,6253401,6242506,10895,3252
12,+,78807179,78878583,71404,3251
13,-,6322626,6253965,68661,3251
12,+,78714073,78803872,89799,3250
13,-,6409799,6323436,86363,3250
12,+,78690142,78714073,23931,3249
13,-,6433530,6410123,23407,3249
12,+,78653157,78690142,36985,3248
13,-,6470490,6434206,36284,3248
12,+,78627759,78651313,23554,3247
13,-,6493407,6470789,22618,3247
12,+,78611648,78626642,14994,3246
13,-,6508156,6493728,14428,3246
12,+,78548526,78585826,37300,3245
13,-,6544053,6509831,34222,3245
12,+,78468243,78490526,22283,3244
13,-,6594488,6573704,20784,3244
12,+,78451805,78468243,16438,3243
13,-,6610815,6594739,16076,3243
12,+,78400736,78451805,51069,3242
13,-,6631212,6611430,19782,3242
12,+,78357115,78396077,38962,3241
13,-,6703185,6665926,37259,3241
12,+,78344633,78357007,12374,3240
13,-,6714385,6703537,10848,3240
12,+,78323355,78344420,21065,3239
13,-,6735538,6714592,20946,3239
12,+,78274296,78323355,49059,3238
13,-,6783996,6736081,47915,3238
12,+,78265319,78271470,6151,3237
13,-,6792650,6786755,5895,3237
12,+,78255654,78265296,9642,3236
13,-,6802092,6793110,8982,3236
12,+,78214750,78254192,39442,3235
13,-,6846644,6808907,37737,3235
12,+,78201819,78214750,12931,3234
13,-,6859852,6847536,12316,3234
12,+,78175612,78201571,25959,3233
13,-,6885500,6861295,24205,3233
12,+,78157014,78175612,18598,3232
13,-,6902685,6886176,16509,3232
12,+,78129273,78156912,27639,3231
13,-,6929629,6903366,26263,3231
12,+,78115793,78129273,13480,3230
13,-,6943214,6929850,13364,3230
12,+,78110480,78115793,5313,3229
13,-,6949221,6943959,5262,3229
12,+,78086626,78109774,23148,3228
13,-,6970545,6949498,21047,3228
12,+,78066861,78084897,18036,3227
13,-,6990153,6972797,17356,3227
12,+,78059600,78066861,7261,3226
13,-,6998061,6990928,7133,3226
12,+,78035652,78059214,23562,3225
13,-,7020135,6998287,21848,3225
12,+,78016063,78034985,18922,3224
13,-,7042358,7024184,18174,3224
12,+,78000320,78016063,15743,3223
13,-,7058822,7042958,15864,3223
12,+,77978069,78000320,22251,3222
13,-,7081141,7059370,21771,3222
12,+,77967772,77977301,9529,3221
13,-,7090801,7081557,9244,3221
12,+,77959443,77967623,8180,3220
13,-,7098816,7090801,8015,3220
12,+,77876556,77900531,23975,3219
13,-,7199840,7176676,23164,3219
12,+,77865098,77876556,11458,3218
13,-,7211729,7200440,11289,3218
12,+,77847002,77864344,17342,3217
13,-,7229621,7213233,16388,3217
12,+,77834657,77846637,11980,3216
13,-,7241389,7229831,11558,3216
12,+,77754595,77834657,80062,3215
13,-,7319406,7241639,77767,3215
12,+,77716175,77751972,35797,3214
13,-,7353992,7319812,34180,3214
12,+,77696543,77713025,16482,3213
13,-,7369527,7354247,15280,3213
12,+,77636286,77696543,60257,3212
13,-,7429407,7370104,59303,3212
12,+,77610206,77636286,26080,3211
13,-,7455359,7431455,23904,3211
12,+,77561327,77597305,35978,3210
13,-,7495099,7462800,32299,3210
12,+,77365937,77543068,177131,3209
13,-,7690756,7516841,173915,3209
12,+,77251832,77363164,111332,3208
13,-,7834257,7725090,109167,3208
12,+,77234440,77242608,8168,3207
13,-,7853602,7845439,8163,3207
12,+,77142049,77233202,91153,3206
13,-,7939023,7854510,84513,3206
12,+,77115473,77140879,25406,3205
13,-,7963117,7939434,23683,3205
12,+,77045886,77113782,67896,3204
13,-,8028542,7963518,65024,3204
12,+,77000441,77034716,34275,3203
13,-,8068591,8035998,32593,3203
12,+,76987959,77000393,12434,3202
13,-,8080750,8068993,11757,3202
12,+,76943452,76975634,32182,3201
13,-,8118143,8088211,29932,3201
12,+,76739867,76929580,189713,3200
13,-,8343612,8157387,186225,3200
12,+,75246764,76719607,1472843,3199
13,-,9743874,8364418,1379456,3199
12,+,75124527,75239307,114780,3198
13,-,9861123,9752558,108565,3198
12,+,74823602,75106015,282413,3197
13,-,10137997,9876512,261485,3197
12,+,74804786,74815110,10324,3196
13,+,9743874,9752558,8684,3196
12,+,74374148,74803775,429627,3195
13,-,10565084,10140676,424408,3195
12,+,74313833,74320271,6438,3194
13,-,10627530,10621746,5784,3194
12,+,74304236,74311024,6788,3193
13,-,10638866,10632337,6529,3193
12,+,74295273,74304236,8963,3192
13,-,10648642,10639445,9197,3192
12,+,74272599,74295273,22674,3191
13,-,10671339,10649430,21909,3191
12,+,74208939,74268983,60044,3190
13,-,10733871,10676612,57259,3190
12,+,74167553,74208939,41386,3189
13,-,10774516,10734917,39599,3189
12,+,74118491,74163853,45362,3188
13,-,10824407,10780073,44334,3188
12,+,74072130,74113720,41590,3187
13,-,10865533,10825204,40329,3187
12,+,74045834,74052011,6177,3186
13,-,10890500,10885332,5168,3186
12,+,74029106,74045834,16728,3185
13,-,10907156,10890820,16336,3185
12,+,73931775,74027037,95262,3184
13,-,10995509,10907645,87864,3184
12,+,73917717,73930043,12326,3183
13,-,11010483,10999107,11376,3183
12,+,73880494,73917712,37218,3182
13,-,11047906,11011226,36680,3182
12,+,73875176,73880494,5318,3181
13,-,11053441,11048206,5235,3181
12,+,73680007,73688082,8075,3180
13,-,11241258,11233620,7638,3180
12,+,73607111,73677638,70527,3179
13,-,11308854,11242346,66508,3179
12,+,73597510,73606848,9338,3178
13,-,11318273,11309207,9066,3178
12,+,73586425,73597459,11034,3177
13,-,11329933,11319256,10677,3177
12,+,73535269,73586146,50877,3176
13,-,11379738,11331260,48478,3176
12,+,73527121,73535269,8148,3175
13,-,11387851,11379989,7862,3175
12,+,73498621,73523552,24931,3174
13,-,11409974,11387851,22123,3174
12,+,73421741,73495093,73352,3173
13,-,11484975,11414306,70669,3173
12,+,73380968,73419213,38245,3172
13,-,11522782,11486818,35964,3172
12,+,73260236,73380926,120690,3171
13,-,11637622,11522995,114627,3171
12,+,73227249,73260236,32987,3170
13,-,11670569,11638523,32046,3170
12,+,73148766,73180526,31760,3169
13,-,11745687,11715040,30647,3169
12,+,73142165,73148766,6601,3168
13,-,11752503,11746307,6196,3168
12,+,73125333,73142165,16832,3167
13,-,11769947,11753160,16787,3167
12,+,73078997,73123736,44739,3166
13,-,11813330,11770246,43084,3166
12,+,73059992,73066744,6752,3165
13,-,11832891,11826523,6368,3165
12,+,73045557,73057653,12096,3164
13,-,11844551,11833412,11139,3164
12,+,72922654,72929746,7092,3163
13,-,11955144,11948891,6253,3163
12,+,72911657,72922654,10997,3162
13,-,11966361,11955528,10833,3162
12,+,72875242,72910840,35598,3161
13,-,11999518,11966865,32653,3161
12,+,72844786,72873491,28705,3160
13,-,12026285,12000394,25891,3160
12,+,72823583,72844786,21203,3159
13,-,12047814,12027190,20624,3159
12,+,72815246,72823583,8337,3158
13,-,12057120,12048634,8486,3158
12,+,72761511,72796807,35296,3157
13,-,12098927,12067519,31408,3157
12,+,72754918,72760317,5399,3156
13,-,12106921,12101444,5477,3156
12,+,72745596,72754484,8888,3155
13,-,12114595,12107221,7374,3155
12,+,72700595,72731984,31389,3154
13,-,12161700,12131572,30128,3154
12,+,72665621,72699755,34134,3153
13,-,12195007,12162144,32863,3153
12,+,72616890,72663689,46799,3152
13,-,12242371,12197595,44776,3152
12,+,72601107,72614010,12903,3151
13,-,12254662,12242751,11911,3151
12,+,72592774,72601107,8333,3150
13,-,12263106,12254973,8133,3150
12,+,72555935,72592774,36839,3149
13,-,12299376,12264032,35344,3149
12,+,72541048,72552147,11099,3148
13,-,12314539,12303709,10830,3148
12,+,72524698,72541048,16350,3147
13,-,12331593,12315257,16336,3147
12,+,72495271,72519947,24676,3146
13,-,12354070,12331916,22154,3146
12,+,72486042,72495200,9158,3145
13,-,12364103,12355260,8843,3145
12,+,72461093,72485901,24808,3144
13,-,12388427,12364612,23815,3144
12,+,72439618,72460978,21360,3143
13,-,12408375,12388538,19837,3143
12,+,72393264,72439618,46354,3142
13,-,12454663,12409749,44914,3142
12,+,72344339,72388527,44188,3141
13,-,12496392,12455552,40840,3141
12,+,72308229,72338249,30020,3140
13,-,12530556,12501831,28725,3140
12,+,72292272,72305870,13598,3139
13,-,12546934,12534186,12748,3139
12,+,72286216,72292272,6056,3138
13,-,12552933,12547533,5400,3138
12,+,72269685,72282749,13064,3137
13,-,12566252,12553895,12357,3137
12,+,72235944,72269240,33296,3136
13,-,12600492,12567283,33209,3136
12,+,72179614,72233436,53822,3135
13,-,12650424,12600720,49704,3135
12,+,72162597,72177045,14448,3134
13,-,12664806,12650865,13941,3134
12,+,72131505,72162493,30988,3133
13,-,12695538,12665354,30184,3133
12,+,72016577,72131505,114928,3132
13,-,12807945,12696993,110952,3132
12,+,72008921,72016577,7656,3131
13,-,12815452,12808175,7277,3131
12,+,71983972,71997127,13155,3130
13,-,12840144,12827806,12338,3130
12,+,71946995,71982267,35272,3129
13,-,12877712,12842607,35105,3129
12,+,71929753,71945518,15765,3128
13,-,12892041,12878238,13803,3128
12,+,71920814,71929753,8939,3127
13,-,12900653,12892333,8320,3127
12,+,71905685,71916717,11032,3126
13,-,12913617,12904052,9565,3126
12,+,71886983,71904165,17182,3125
13,-,12932654,12915959,16695,3125
12,+,71867820,71886983,19163,3124
13,-,12951562,12932915,18647,3124
12,+,71837515,71843998,6483,3123
13,-,12981130,12974666,6464,3123
12,+,71799711,71837029,37318,3122
13,-,13017082,12981399,35683,3122
12,+,71736834,71799711,62877,3121
13,-,13077580,13018204,59376,3121
12,+,71722703,71736834,14131,3120
13,-,13091650,13077903,13747,3120
12,+,71331382,71685873,354491,3119
13,-,13469532,13121157,348375,3119
12,+,71304712,71329605,24893,3118
13,-,13518020,13494134,23886,3118
12,+,71210248,71230188,19940,3117
13,-,13610235,13592288,17947,3117
12,+,71182223,71210248,28025,3116
13,-,13636590,13610436,26154,3116
12,+,71114413,71182223,67810,3115
13,-,13703479,13637728,65751,3115
12,+,71067675,71114413,46738,3114
13,-,13749496,13703921,45575,3114
12,+,71046112,71066189,20077,3113
13,-,13771711,13751820,19891,3113
12,+,71020926,71046112,25186,3112
13,-,13796548,13772055,24493,3112
12,+,70992436,71017640,25204,3111
13,-,13825690,13800975,24715,3111
12,+,70972084,70986211,14127,3110
13,-,13845770,13832266,13504,3110
12,+,70951156,70965656,14500,3109
13,-,13869319,13855417,13902,3109
12,+,70916952,70949206,32254,3108
13,-,13903554,13872603,30951,3108
12,+,70898673,70915832,17159,3107
13,-,13920103,13903887,16216,3107
12,+,70889282,70898622,9340,3106
13,-,13929712,13920791,8921,3106
12,+,70879964,70886511,6547,3105
13,-,13936387,13930090,6297,3105
12,+,70866570,70874486,7916,3104
13,-,13950825,13943271,7554,3104
12,+,70841261,70864187,22926,3103
13,-,13972333,13951130,21203,3103
12,+,70821390,70839449,18059,3102
13,-,13991632,13974841,16791,3102
12,+,70811540,70821390,9850,3101
13,-,14001977,13992276,9701,3101
12,+,70796467,70811540,15073,3100
13,-,14017032,14002539,14493,3100
12,+,70784366,70796467,12101,3099
13,-,14029287,14017384,11903,3099
12,+,70772331,70779261,6930,3098
13,-,14041872,14035275,6597,3098
12,+,70762996,70772331,9335,3097
13,-,14051820,14042909,8911,3097
12,+,70743392,70752011,8619,3096
13,-,14072169,14064148,8021,3096
12,+,70716287,70742250,25963,3095
13,-,14098861,14073901,24960,3095
12,+,70690155,70712992,22837,3094
13,-,14122716,14101074,21642,3094
12,+,70682839,70690155,7316,3093
13,-,14130854,14123533,7321,3093
12,+,70664265,70670993,6728,3092
13,-,14150414,14143844,6570,3092
12,+,70657992,70664265,6273,3091
13,-,14157472,14151209,6263,3091
12,+,70640172,70655416,15244,3090
13,-,14173894,14160026,13868,3090
12,+,70621132,70640172,19040,3089
13,-,14192024,14174591,17433,3089
12,+,70600905,70621132,20227,3088
13,-,14212823,14192578,20245,3088
12,+,70582724,70598989,16265,3087
13,-,14230960,14215136,15824,3087
12,+,70577470,70582724,5254,3086
13,-,14237030,14231784,5246,3086
12,+,70536401,70577026,40625,3085
13,-,14277361,14238266,39095,3085
12,+,70517557,70535680,18123,3084
13,-,14297358,14280214,17144,3084
12,+,70494988,70504502,9514,3083
13,-,14317687,14309592,8095,3083
12,+,70476176,70491478,15302,3082
13,-,14332770,14318987,13783,3082
12,+,70451038,70464645,13607,3081
13,-,14355459,14342372,13087,3081
12,+,70435649,70442754,7105,3080
13,-,14370119,14363159,6960,3080
12,+,70391300,70428164,36864,3079
13,-,14410580,14376606,33974,3079
12,+,70375509,70388176,12667,3078
13,-,14427412,14414851,12561,3078
12,+,70339063,70375509,36446,3077
13,-,14462849,14427946,34903,3077
12,+,70318930,70325329,6399,3076
13,-,14486616,14480261,6355,3076
12,+,70277709,70318930,41221,3075
13,-,14528171,14487210,40961,3075
12,+,70218233,70275247,57014,3074
13,-,14583425,14529374,54051,3074
12,+,70184481,70217830,33349,3073
13,-,14615817,14583717,32100,3073
12,+,70171103,70184481,13378,3072
13,-,14629421,14616454,12967,3072
12,+,70147821,70171103,23282,3071
13,-,14652892,14630559,22333,3071
12,+,70136644,70147723,11079,3070
13,-,14665673,14654957,10716,3070
12,+,70115275,70134668,19393,3069
13,-,14683486,14665874,17612,3069
12,+,70106852,70115275,8423,3068
13,-,14692168,14683877,8291,3068
12,+,70079163,70100318,21155,3067
13,-,14720706,14700460,20246,3067
12,+,70052388,70076513,24125,3066
13,-,14751446,14727277,24169,3066
12,+,70025325,70051748,26423,3065
13,-,14777638,14752087,25551,3065
12,+,70018263,70025325,7062,3064
13,-,14785331,14778400,6931,3064
12,+,70003714,70018263,14549,3063
13,-,14800283,14786030,14253,3063
12,+,69985201,69999945,14744,3062
13,-,14819228,14805105,14123,3062
12,+,69960767,69981776,21009,3061
13,-,14844547,14823866,20681,3061
12,+,69953984,69960767,6783,3060
13,-,14851848,14845129,6719,3060
12,+,69928936,69952442,23506,3059
13,-,14873532,14851851,21681,3059
12,+,69891967,69921213,29246,3058
13,-,14910465,14881879,28586,3058
12,+,69880071,69891967,11896,3057
13,-,14922810,14910913,11897,3057
12,+,69863623,69878889,15266,3056
13,-,14936578,14923080,13498,3056
12,+,69850982,69863623,12641,3055
13,-,14949013,14936827,12186,3055
12,+,69824396,69850963,26567,3054
13,-,14975125,14949385,25740,3054
12,+,69812528,69824396,11868,3053
13,-,14987027,14975391,11636,3053
12,+,69761444,69812252,50808,3052
13,-,15037011,14988438,48573,3052
12,+,69743938,69759224,15286,3051
13,-,15052502,15039663,12839,3051
12,+,69684640,69699324,14684,3050
13,-,15090477,15079425,11052,3050
12,+,69648880,69676250,27370,3049
13,-,15115017,15091330,23687,3049
12,+,68835649,69646038,810389,3048
13,-,15926456,15116052,810404,3048
12,+,68693284,68704532,11248,3047
13,-,16067590,16057022,10568,3047
12,+,68664707,68693284,28577,3046
13,-,16095382,16068319,27063,3046
12,+,68652272,68664707,12435,3045
13,-,16108653,16095975,12678,3045
12,+,68570820,68592601,21781,3044
13,-,16184510,16163158,21352,3044
12,+,68551040,68566857,15817,3043
13,-,16204916,16190319,14597,3043
12,+,68529298,68547309,18011,3042
13,-,16226574,16208872,17702,3042
12,+,68507557,68525340,17783,3041
13,-,16249110,16231435,17675,3041
12,+,68500032,68507557,7525,3040
13,-,16258022,16250531,7491,3040
12,+,68464531,68499794,35263,3039
13,-,16291470,16258508,32962,3039
12,+,68449593,68457377,7784,3038
13,-,16305455,16297973,7482,3038
12,+,68423066,68449593,26527,3037
13,-,16332209,16305686,26523,3037
12,+,68414012,68421712,7700,3036
13,-,16340399,16332945,7454,3036
12,+,68396549,68403976,7427,3035
13,-,16362544,16355150,7394,3035
12,+,68387353,68393469,6116,3034
13,-,16373419,16367906,5513,3034
12,+,68380173,68387353,7180,3033
13,-,16380755,16373885,6870,3033
12,+,68359038,68375581,16543,3032
13,-,16398226,16382489,15737,3032
12,+,68332910,68359038,26128,3031
13,-,16425763,16400600,25163,3031
12,+,68320485,68332814,12329,3030
13,-,16438092,16426684,11408,3030
12,+,68301756,68311814,10058,3029
13,-,16456207,16446303,9904,3029
12,+,68260646,68301604,40958,3028
13,-,16494588,16456497,38091,3028
12,+,68235683,68255535,19852,3027
13,-,16521295,16501569,19726,3027
12,+,68229927,68235198,5271,3026
13,-,16526803,16521756,5047,3026
12,+,68221664,68229927,8263,3025
13,-,16536394,16528085,8309,3025
12,+,68214155,68221623,7468,3024
13,-,16543814,16536656,7158,3024
12,+,68207630,68213478,5848,3023
13,-,16549731,16544202,5529,3023
12,+,68195585,68205720,10135,3022
13,-,16559925,16550987,8938,3022
12,+,68174886,68195585,20699,3021
13,-,16580016,16561145,18871,3021
12,+,68161130,68169191,8061,3020
13,-,16593520,16585505,8015,3020
12,+,68155532,68160976,5444,3019
13,-,16601061,16595958,5103,3019
12,+,68127198,68148874,21676,3018
13,-,16628368,16608886,19482,3018
12,+,68114832,68121083,6251,3017
13,-,16641981,16635748,6233,3017
12,+,68102257,68112320,10063,3016
13,-,16655997,16645986,10011,3016
12,+,68087596,68099510,11914,3015
13,-,16671425,16659916,11509,3015
12,+,68081127,68087596,6469,3014
13,-,16678613,16672176,6437,3014
12,+,68027316,68081127,53811,3013
13,-,16731793,16679230,52563,3013
12,+,67952867,68024593,71726,3012
13,-,16805424,16736288,69136,3012
12,+,67929619,67949149,19530,3011
13,-,16826741,16809264,17477,3011
12,+,67923807,67929619,5812,3010
13,-,16833343,16827605,5738,3010
12,+,67885734,67923807,38073,3009
13,-,16871471,16833724,37747,3009
12,+,67833000,67885734,52734,3008
13,-,16923874,16871745,52129,3008
12,+,67823525,67833000,9475,3007
13,-,16936414,16927047,9367,3007
12,+,67798264,67823505,25241,3006
13,-,16961430,16936944,24486,3006
12,+,67742359,67795287,52928,3005
13,-,17011868,16962122,49746,3005
12,+,67690699,67742359,51660,3004
13,-,17062881,17012108,50773,3004
12,+,67673821,67690369,16548,3003
13,-,17079262,17063131,16131,3003
