Seq_id,Strand,Start,End,Length,Block
17,+,84088180,84127157,38977,2889
23,-,58505230,58462865,42365,2889
17,+,84068345,84087478,19133,2888
23,-,58529065,58509267,19798,2888
17,+,84049916,84067919,18003,2887
23,-,58547564,58529211,18353,2887
17,+,83895453,84048242,152789,2886
23,-,58706511,58547564,158947,2886
17,+,83888356,83894887,6531,2885
23,-,58714744,58708180,6564,2885
17,+,83874867,83887922,13055,2884
23,-,58727834,58714744,13090,2884
17,+,83823426,83856254,32828,2883
23,-,58778976,58745630,33346,2883
17,+,83803827,83823192,19365,2882
23,-,58799475,58778976,20499,2882
17,+,83787658,83803383,15725,2881
23,-,58815850,58799915,15935,2881
17,+,83757682,83786628,28946,2880
23,-,58845082,58815850,29232,2880
17,+,83737622,83752663,15041,2879
23,-,58863491,58848113,15378,2879
17,+,83725514,83736920,11406,2878
23,-,58875099,58863491,11608,2878
17,+,83716414,83724822,8408,2877
23,-,58884035,58875228,8807,2877
17,+,83707720,83715942,8222,2876
23,-,58892665,58884157,8508,2876
17,+,83676478,83705926,29448,2875
23,-,58922377,58892665,29712,2875
17,+,83586952,83673397,86445,2874
23,-,59013687,58924336,89351,2874
17,+,83554078,83585909,31831,2873
23,-,59048440,59015830,32610,2873
17,+,83524479,83531189,6710,2872
23,-,59081696,59074902,6794,2872
17,+,83496939,83514195,17256,2871
23,-,59110663,59092888,17775,2871
17,+,83440570,83495494,54924,2870
23,-,59168532,59111626,56906,2870
17,+,83386560,83439692,53132,2869
23,-,59227768,59174205,53563,2869
17,+,83353519,83386230,32711,2868
23,-,59262241,59227768,34473,2868
17,+,83338275,83353012,14737,2867
23,-,59277587,59263064,14523,2867
17,+,83271873,83337798,65925,2866
23,-,59346794,59277587,69207,2866
17,+,83244586,83270428,25842,2865
23,-,59374227,59347663,26564,2865
17,+,83229883,83238739,8856,2864
23,-,59389436,59379811,9625,2864
17,+,83172774,83229296,56522,2863
23,-,59451021,59389436,61585,2863
17,+,83138580,83171338,32758,2862
23,-,59495982,59460964,35018,2862
17,+,83093399,83126668,33269,2861
23,-,59542130,59506588,35542,2861
17,+,83076113,83084909,8796,2860
23,-,59561162,59551910,9252,2860
17,+,83013816,83052298,38482,2859
23,-,59624328,59585547,38781,2859
17,+,82964714,83013375,48661,2858
23,-,59676661,59625832,50829,2858
17,+,82945760,82964454,18694,2857
23,-,59698777,59679639,19138,2857
17,+,82906688,82936671,29983,2856
23,-,59737338,59706908,30430,2856
17,+,82852554,82906382,53828,2855
23,-,59795013,59737338,57675,2855
17,+,82758600,82851031,92431,2854
23,-,59891416,59797422,93994,2854
17,+,82723007,82758284,35277,2853
23,-,59926917,59891416,35501,2853
17,+,82713425,82721968,8543,2852
23,-,59935616,59926917,8699,2852
17,+,82640921,82712869,71948,2851
23,-,60008728,59935616,73112,2851
17,+,82632827,82640468,7641,2850
23,-,60016371,60008728,7643,2850
17,+,82607896,82632234,24338,2849
23,-,60041278,60016371,24907,2849
17,+,82571915,82607640,35725,2848
23,-,60076970,60041278,35692,2848
17,+,82504017,82570024,66007,2847
23,-,60144184,60076970,67214,2847
17,+,82458339,82502903,44564,2846
23,-,60190286,60144184,46102,2846
17,+,82448718,82456406,7688,2845
23,-,60199040,60191263,7777,2845
17,+,82413851,82448126,34275,2844
23,-,60234836,60199040,35796,2844
17,+,82404401,82409660,5259,2843
23,-,60245498,60239135,6363,2843
17,+,82369819,82404121,34302,2842
23,-,60283231,60247425,35806,2842
17,+,82136101,82343641,207540,2841
23,-,60522360,60311262,211098,2841
17,+,82052260,82126590,74330,2840
23,+,82068602,82142977,74375,2840
17,+,82025071,82033242,8171,2839
23,+,82046414,82054763,8349,2839
17,+,82019069,82024796,5727,2838
23,+,82039865,82045911,6046,2838
17,+,81987700,82018595,30895,2837
23,+,82008615,82039865,31250,2837
17,+,81969018,81981901,12883,2836
23,+,81991132,82004018,12886,2836
17,+,81947342,81957014,9672,2835
23,+,81973400,81983587,10187,2835
17,+,81934436,81941759,7323,2834
23,+,81961713,81968819,7106,2834
17,+,81922824,81931687,8863,2833
23,+,81950186,81959192,9006,2833
17,+,81912663,81922592,9929,2832
23,+,81939870,81950186,10316,2832
17,+,81872489,81909589,37100,2831
23,+,81897415,81939753,42338,2831
17,+,81845344,81860818,15474,2830
23,+,81872315,81889113,16798,2830
17,+,81802024,81844680,42656,2829
23,+,81828779,81872315,43536,2829
17,+,81789272,81801346,12074,2828
23,+,81816093,81828703,12610,2828
17,+,81773086,81788988,15902,2827
23,+,81799566,81816093,16527,2827
17,+,81766834,81772038,5204,2826
23,+,81793680,81799566,5886,2826
17,+,81749044,81766632,17588,2825
23,+,81775960,81793680,17720,2825
17,+,81712156,81747957,35801,2824
23,+,81737156,81774755,37599,2824
17,+,81687652,81693997,6345,2823
23,+,81712070,81718545,6475,2823
17,+,81661227,81687284,26057,2822
23,+,81685221,81712070,26849,2822
17,+,81554327,81634623,80296,2821
23,+,81574691,81659220,84529,2821
17,+,81495974,81542730,46756,2820
23,+,81502767,81548298,45531,2820
17,+,81464121,81470145,6024,2819
23,+,81469879,81476231,6352,2819
17,+,81447379,81462902,15523,2818
23,+,81452908,81469084,16176,2818
17,+,81425478,81439779,14301,2817
23,+,81432446,81447075,14629,2817
17,+,81419224,81425451,6227,2816
23,+,81424158,81430949,6791,2816
17,+,81403388,81409828,6440,2815
23,+,81407566,81414078,6512,2815
17,+,81382870,81402467,19597,2814
23,+,81388013,81407566,19553,2814
17,+,81373201,81381606,8405,2813
23,+,81378795,81387338,8543,2813
17,+,81361024,81372328,11304,2812
23,+,81366657,81378762,12105,2812
17,+,81343071,81351099,8028,2811
23,+,81349232,81357460,8228,2811
17,+,81313320,81342843,29523,2810
23,+,81317703,81348150,30447,2810
17,+,81289070,81312747,23677,2809
23,+,81291143,81316404,25261,2809
17,+,81277708,81288651,10943,2808
23,+,81280195,81291143,10948,2808
17,+,81271697,81277286,5589,2807
23,+,81274351,81280195,5844,2807
17,+,81231863,81263223,31360,2806
23,+,81229144,81262214,33070,2806
17,+,81214520,81231276,16756,2805
23,+,81211573,81228917,17344,2805
17,+,81176743,81192930,16187,2804
23,+,81176983,81194217,17234,2804
17,+,81159559,81172692,13133,2803
23,+,81157219,81171727,14508,2803
17,+,81148652,81157694,9042,2802
23,+,81147990,81157219,9229,2802
17,+,81128218,81148056,19838,2801
23,+,81127748,81147990,20242,2801
17,+,81115465,81127762,12297,2800
23,+,81114985,81127748,12763,2800
17,+,81085410,81113449,28039,2799
23,+,81086084,81114914,28830,2799
17,+,81077063,81084720,7657,2798
23,+,81077712,81085642,7930,2798
17,+,81062272,81068931,6659,2797
23,+,81064182,81071043,6861,2797
17,+,80993227,81006719,13492,2796
23,+,80991175,81006457,15282,2796
17,+,80978491,80992062,13571,2795
23,+,80977199,80991175,13976,2795
17,+,80972180,80978002,5822,2794
23,+,80971468,80977199,5731,2794
17,+,80958380,80964926,6546,2793
23,+,80960830,80968174,7344,2793
17,+,80924275,80952038,27763,2792
23,+,80927172,80955292,28120,2792
17,+,80906777,80920053,13276,2791
23,+,80908859,80922757,13898,2791
17,+,80871089,80894805,23716,2790
23,+,80869543,80895731,26188,2790
17,+,80583391,80837428,254037,2789
23,+,80572632,80826924,254292,2789
17,+,80468840,80576822,107982,2788
23,+,80456934,80565134,108200,2788
17,+,80452151,80464282,12131,2787
23,+,80432265,80445541,13276,2787
17,+,80438630,80446055,7425,2786
23,+,80419060,80426980,7920,2786
17,+,80432308,80438187,5879,2785
23,+,80413111,80419060,5949,2785
17,+,80412651,80432057,19406,2784
23,+,80392354,80412881,20527,2784
17,+,80406682,80412324,5642,2783
23,+,80386737,80392354,5617,2783
17,+,80391678,80404585,12907,2782
23,+,80371809,80385148,13339,2782
17,+,80380173,80386436,6263,2781
23,+,80360978,80367631,6653,2781
17,+,80351279,80359080,7801,2780
23,+,80334432,80342905,8473,2780
17,+,80334248,80346064,11816,2779
23,+,80318498,80330838,12340,2779
17,+,80314043,80323871,9828,2778
23,+,80296804,80309416,12612,2778
17,+,80275885,80283682,7797,2777
23,+,80255468,80263772,8304,2777
17,+,80262296,80271830,9534,2776
23,+,80244377,80254626,10249,2776
17,+,80254764,80261377,6613,2775
23,+,80237907,80244377,6470,2775
17,+,80221163,80227829,6666,2774
23,+,80211239,80218107,6868,2774
17,+,80213790,80219752,5962,2773
23,+,80203822,80210145,6323,2773
17,+,80205628,80210816,5188,2772
23,+,80194655,80199897,5242,2772
17,+,80190077,80205057,14980,2771
23,+,80176548,80193784,17236,2771
17,+,80179067,80189510,10443,2770
23,+,80165520,80176548,11028,2770
17,+,80172826,80179064,6238,2769
23,+,80158520,80164996,6476,2769
17,+,80132144,80154470,22326,2768
23,+,80119190,80141680,22490,2768
17,+,80120831,80127003,6172,2767
23,+,80107286,80113606,6320,2767
17,+,80109956,80120278,10322,2766
23,+,80094529,80106239,11710,2766
17,+,80096749,80108886,12137,2765
23,+,80082121,80094528,12407,2765
17,+,80080125,80093962,13837,2764
23,+,80066629,80080615,13986,2764
17,+,80071796,80079697,7901,2763
23,+,80057977,80066629,8652,2763
17,+,80040079,80071559,31480,2762
23,+,80024652,80057150,32498,2762
17,+,80019581,80039666,20085,2761
23,+,80003955,80024652,20697,2761
17,+,79973834,80015250,41416,2760
23,+,79952071,79995340,43269,2760
17,+,79954629,79965256,10627,2759
23,+,79935196,79946135,10939,2759
17,+,79946158,79954016,7858,2758
23,+,79927095,79935196,8101,2758
17,+,79937769,79945694,7925,2757
23,+,79918058,79927095,9037,2757
17,+,79898038,79936586,38548,2756
23,+,79878683,79918058,39375,2756
17,+,79849978,79893590,43612,2755
23,+,79828274,79874179,45905,2755
17,+,79787483,79849042,61559,2754
23,+,79766285,79828274,61989,2754
17,+,79761675,79778471,16796,2753
23,+,79740846,79757688,16842,2753
17,+,79740224,79760969,20745,2752
23,+,79719982,79740846,20864,2752
17,+,79732547,79739987,7440,2751
23,+,79711897,79719982,8085,2751
17,+,79724869,79731930,7061,2750
23,+,79704832,79711897,7065,2750
17,+,79716903,79724379,7476,2749
23,+,79693176,79702477,9301,2749
17,+,79707937,79715308,7371,2748
23,+,79685781,79693118,7337,2748
17,+,79676733,79703008,26275,2747
23,+,79653602,79680875,27273,2747
17,+,79665591,79675956,10365,2746
23,+,79643332,79653602,10270,2746
17,+,79647475,79658146,10671,2745
23,+,79627131,79638112,10981,2745
17,+,79641330,79646940,5610,2744
23,+,79621207,79627131,5924,2744
17,+,79619064,79638180,19116,2743
23,+,79599627,79619362,19735,2743
17,+,79586947,79618192,31245,2742
23,+,79565857,79599562,33705,2742
17,+,79558859,79582330,23471,2741
23,+,79537438,79562479,25041,2741
17,+,79545974,79558218,12244,2740
23,+,79525438,79537438,12000,2740
17,+,79512667,79545768,33101,2739
23,+,79490641,79525438,34797,2739
17,+,79428457,79512418,83961,2738
23,+,79398911,79485059,86148,2738
17,+,79390648,79428006,37358,2737
23,+,79360169,79398336,38167,2737
17,+,79379646,79387360,7714,2736
23,+,79349089,79357103,8014,2736
17,+,79357088,79379037,21949,2735
23,+,79327083,79349089,22006,2735
17,+,79346241,79356426,10185,2734
23,+,79316791,79327083,10292,2734
17,+,79326073,79345515,19442,2733
23,+,79296426,79316467,20041,2733
17,+,79308716,79320814,12098,2732
23,+,79278944,79291036,12092,2732
17,+,79266392,79308441,42049,2731
23,+,79231967,79274919,42952,2731
17,+,79187681,79220553,32872,2730
23,+,79153507,79187174,33667,2730
17,+,79172934,79186942,14008,2729
23,+,79138388,79152770,14382,2729
17,+,79157430,79171363,13933,2728
23,+,79123572,79137654,14082,2728
17,+,79121663,79126718,5055,2727
23,+,79092971,79098042,5071,2727
17,+,79101139,79108923,7784,2726
23,+,79071943,79079646,7703,2726
17,+,79093436,79100719,7283,2725
23,+,79064613,79071943,7330,2725
17,+,79071427,79092568,21141,2724
23,+,79043418,79064613,21195,2724
17,+,79028859,79071186,42327,2723
23,+,78997810,79042436,44626,2723
17,+,79008679,79023308,14629,2722
23,+,78967823,78983172,15349,2722
17,+,78939258,78953014,13756,2721
23,+,78904668,78918988,14320,2721
17,+,78927436,78938900,11464,2720
23,+,78892907,78904668,11761,2720
17,+,78910173,78927215,17042,2719
23,+,78875346,78892907,17561,2719
17,+,78900450,78909899,9449,2718
23,+,78864681,78874437,9756,2718
17,+,78844432,78888506,44074,2717
23,+,78808500,78854850,46350,2717
17,+,78806581,78826787,20206,2716
23,+,78766920,78787756,20836,2716
17,+,78773003,78806039,33036,2715
23,+,78733978,78766920,32942,2715
17,+,78733095,78746449,13354,2714
23,+,78694139,78708000,13861,2714
17,+,78712718,78727189,14471,2713
23,+,78675115,78689799,14684,2713
17,+,78689030,78709967,20937,2712
23,+,78651663,78673437,21774,2712
17,+,78627025,78647680,20655,2711
23,+,78587461,78609470,22009,2711
17,+,78604108,78620722,16614,2710
23,+,78550562,78568002,17440,2710
17,+,78581078,78588434,7356,2709
23,+,78528277,78536107,7830,2709
17,+,78549399,78580865,31466,2708
23,+,78493967,78528141,34174,2708
17,+,78512618,78549046,36428,2707
23,+,78457027,78493967,36940,2707
17,+,78506907,78512224,5317,2706
23,+,78451805,78457027,5222,2706
17,+,78495454,78506283,10829,2705
23,+,78440897,78451805,10908,2705
17,+,78475202,78494409,19207,2704
23,+,78421106,78440848,19742,2704
17,+,78457357,78471743,14386,2703
23,+,78403659,78418361,14702,2703
17,+,78448968,78456759,7791,2702
23,+,78396038,78403659,7621,2702
17,+,78435708,78448262,12554,2701
23,+,78383285,78396038,12753,2701
17,+,78397454,78435381,37927,2700
23,+,78342884,78383285,40401,2700
17,+,78389352,78397178,7826,2699
23,+,78335151,78342884,7733,2699
17,+,78350774,78388900,38126,2698
23,+,78297140,78335151,38011,2698
17,+,78340732,78350268,9536,2697
23,+,78287786,78297140,9354,2697
17,+,78318313,78339529,21216,2696
23,+,78265000,78286976,21976,2696
17,+,78269760,78301164,31404,2695
23,+,78216596,78248931,32335,2695
17,+,78218087,78269100,51013,2694
23,+,78157014,78212728,55714,2694
17,+,78211219,78217406,6187,2693
23,+,78150788,78157014,6226,2693
17,+,78201906,78210765,8859,2692
23,+,78141600,78150788,9188,2692
17,+,78186024,78198283,12259,2691
23,+,78129049,78141600,12551,2691
17,+,78175269,78181878,6609,2690
23,+,78119357,78125979,6622,2690
17,+,78142159,78155812,13653,2689
23,+,78087067,78101541,14474,2689
17,+,78132256,78141800,9544,2688
23,+,78077615,78087067,9452,2688
17,+,78120687,78131116,10429,2687
23,+,78066861,78077615,10754,2687
17,+,78114315,78119758,5443,2686
23,+,78061400,78066861,5461,2686
17,+,78082175,78088843,6668,2685
23,+,78028857,78035945,7088,2685
17,+,78068832,78076411,7579,2684
23,+,78016200,78023783,7583,2684
17,+,78062717,78068122,5405,2683
23,+,78010773,78016200,5427,2683
17,+,78024825,78039722,14897,2682
23,+,77974064,77989311,15247,2682
17,+,78005081,78018993,13912,2681
23,+,77955738,77969501,13763,2681
17,+,77910210,77919549,9339,2680
23,+,77859789,77869728,9939,2680
17,+,77828372,77865376,37004,2679
23,+,77778702,77816879,38177,2679
17,+,77818776,77824260,5484,2678
23,+,77769789,77775238,5449,2678
17,+,77766201,77803954,37753,2677
23,+,77717409,77756086,38677,2677
17,+,77737036,77765722,28686,2676
23,+,77688168,77717409,29241,2676
17,+,77727370,77736614,9244,2675
23,+,77678436,77688112,9676,2675
17,+,77684689,77726772,42083,2674
23,+,77636286,77678436,42150,2674
17,+,77657098,77682623,25525,2673
23,+,77610195,77636286,26091,2673
17,+,77647099,77652130,5031,2672
23,+,77599429,77604733,5304,2672
17,+,77632290,77646746,14456,2671
23,+,77584119,77599429,15310,2671
17,+,77614510,77631947,17437,2670
23,+,77561327,77581077,19750,2670
17,+,77580815,77592086,11271,2669
23,+,77530453,77543255,12802,2669
17,+,77540889,77578290,37401,2668
23,+,77492354,77530453,38099,2668
17,+,77520192,77540308,20116,2667
23,+,77471732,77492354,20622,2667
17,+,77485035,77519907,34872,2666
23,+,77436473,77471732,35259,2666
17,+,77479524,77484803,5279,2665
23,+,77431191,77436473,5282,2665
17,+,77471075,77479103,8028,2664
23,+,77423098,77431191,8093,2664
17,+,77398878,77404751,5873,2663
23,+,77351492,77357598,6106,2663
17,+,77376954,77386849,9895,2662
23,+,77329155,77339552,10397,2662
17,+,77369847,77376232,6385,2661
23,+,77322461,77328934,6473,2661
17,+,77361991,77369250,7259,2660
23,+,77314596,77322461,7865,2660
17,+,77343154,77354819,11665,2659
23,+,77296747,77309050,12303,2659
17,+,77337862,77342936,5074,2658
23,+,77291596,77296747,5151,2658
17,+,77319790,77336419,16629,2657
23,+,77274974,77291596,16622,2657
17,+,77303377,77319430,16053,2656
23,+,77258483,77274933,16450,2656
17,+,77277849,77290924,13075,2655
23,+,77234440,77247554,13114,2655
17,+,77264521,77276941,12420,2654
23,+,77220696,77234440,13744,2654
17,+,77217748,77263975,46227,2653
23,+,77172580,77220696,48116,2653
17,+,77200722,77217444,16722,2652
23,+,77155250,77172580,17330,2652
17,+,77194294,77200046,5752,2651
23,+,77148927,77155250,6323,2651
17,+,77164066,77193982,29916,2650
23,+,77115473,77147623,32150,2650
17,+,77154400,77163668,9268,2649
23,+,77104966,77114561,9595,2649
17,+,77106437,77150697,44260,2648
23,+,77057998,77102277,44279,2648
17,+,77097266,77105446,8180,2647
23,+,77049955,77057998,8043,2647
17,+,77091081,77096376,5295,2646
23,+,77044717,77049955,5238,2646
17,+,77075827,77085037,9210,2645
23,+,77028917,77038953,10036,2645
17,+,77027695,77033762,6067,2644
23,+,76981445,76987710,6265,2644
17,+,76999255,77026770,27515,2643
23,+,76952732,76981445,28713,2643
17,+,76961345,76993110,31765,2642
23,+,76913433,76947567,34134,2642
17,+,76941361,76952939,11578,2641
23,+,76894922,76907188,12266,2641
17,+,76925906,76937504,11598,2640
23,+,76879904,76891823,11919,2640
17,+,76914837,76925640,10803,2639
23,+,76868897,76879904,11007,2639
17,+,76901944,76910963,9019,2638
23,+,76856006,76865463,9457,2638
17,+,76894469,76901410,6941,2637
23,+,76848905,76856006,7101,2637
17,+,76884071,76893980,9909,2636
23,+,76839052,76848905,9853,2636
17,+,76871888,76881811,9923,2635
23,+,76829215,76839052,9837,2635
17,+,76853598,76868696,15098,2634
23,+,76811888,76826933,15045,2634
17,+,76843369,76848978,5609,2633
23,+,76803401,76809065,5664,2633
17,+,76821993,76842955,20962,2632
23,+,76782192,76803401,21209,2632
17,+,76808354,76821449,13095,2631
23,+,76767288,76782038,14750,2631
17,+,76793236,76798761,5525,2630
23,+,76751802,76757772,5970,2630
17,+,76784250,76790018,5768,2629
23,+,76742657,76748647,5990,2629
17,+,76751384,76761154,9770,2628
23,+,76708803,76718773,9970,2628
17,+,76717505,76750845,33340,2627
23,+,76674984,76708803,33819,2627
17,+,76710879,76716792,5913,2626
23,+,76668745,76674836,6091,2626
17,+,76689620,76709784,20164,2625
23,+,76648230,76668566,20336,2625
17,+,76665988,76688991,23003,2624
23,+,76624109,76647665,23556,2624
17,+,76650790,76665728,14938,2623
23,+,76609128,76624109,14981,2623
17,+,76600904,76621857,20953,2622
23,+,76558677,76581263,22586,2622
17,+,76591819,76600471,8652,2621
23,+,76550025,76558677,8652,2621
17,+,76569308,76591359,22051,2620
23,+,76527887,76550025,22138,2620
17,+,76523271,76566900,43629,2619
23,+,76478655,76524675,46020,2619
17,+,76501938,76522960,21022,2618
23,+,76457257,76478655,21398,2618
17,+,76462394,76501169,38775,2617
23,+,76416216,76456177,39961,2617
17,+,76440062,76462098,22036,2616
23,+,76392816,76415905,23089,2616
17,+,76388761,76439477,50716,2615
23,+,76340247,76392816,52569,2615
17,+,76380972,76386468,5496,2614
23,+,76334261,76339792,5531,2614
17,+,76362343,76380727,18384,2613
23,+,76315013,76334261,19248,2613
17,+,76335036,76343084,8048,2612
23,+,76286216,76294333,8117,2612
17,+,76256352,76274795,18443,2611
23,+,76211835,76231079,19244,2611
17,+,76223735,76255794,32059,2610
23,+,76175992,76211637,35645,2610
17,+,76217877,76223359,5482,2609
23,+,76170552,76175992,5440,2609
17,+,76206050,76217659,11609,2608
23,+,76158684,76170552,11868,2608
17,+,76199181,76205530,6349,2607
23,+,76150541,76158684,8143,2607
17,+,76184332,76192935,8603,2606
23,+,76130363,76140793,10430,2606
17,+,76165000,76182787,17787,2605
23,+,76109650,76128444,18794,2605
17,+,76140381,76147028,6647,2604
23,+,76086281,76093194,6913,2604
17,+,76122174,76139812,17638,2603
23,+,76065863,76085141,19278,2603
17,+,76113568,76120068,6500,2602
23,+,76058833,76065411,6578,2602
17,+,76093944,76102374,8430,2601
23,+,76031373,76040608,9235,2601
17,+,76048640,76053839,5199,2600
23,+,75995679,76001042,5363,2600
17,+,76033062,76048088,15026,2599
23,+,75980880,75995679,14799,2599
17,+,76019894,76027879,7985,2598
23,+,75969352,75977399,8047,2598
17,+,76008160,76019305,11145,2597
23,+,75956817,75969352,12535,2597
17,+,75996501,76006087,9586,2596
23,+,75947207,75956817,9610,2596
17,+,75980158,75995628,15470,2595
23,+,75931228,75946315,15087,2595
17,+,75891637,75955276,63639,2594
23,+,75836938,75903185,66247,2594
17,+,75875544,75890300,14756,2593
23,+,75821064,75836938,15874,2593
17,+,75864916,75874851,9935,2592
23,+,75810760,75821064,10304,2592
17,+,75834856,75863731,28875,2591
23,+,75779804,75810162,30358,2591
17,+,75809761,75834807,25046,2590
23,+,75754515,75779492,24977,2590
17,+,75312236,75779163,466927,2589
23,+,75246764,75724130,477366,2589
17,+,75303760,75312236,8476,2588
23,-,74815110,74804786,10324,2588
17,+,74974263,75303760,329497,2587
23,+,74905600,75239814,334214,2587
17,+,74901985,74965892,63907,2586
23,+,74822887,74888585,65698,2586
17,+,74512515,74901564,389049,2585
23,+,74419053,74804786,385733,2585
17,+,74474033,74485482,11449,2584
23,+,74378664,74390434,11770,2584
17,+,74450039,74468276,18237,2583
23,+,74355703,74374080,18377,2583
17,+,74437854,74449323,11469,2582
23,+,74344247,74355703,11456,2582
17,+,74423713,74434756,11043,2581
23,+,74328486,74339826,11340,2581
17,+,74414986,74423389,8403,2580
23,+,74320129,74328486,8357,2580
17,+,74407519,74414756,7237,2579
23,+,74312363,74320129,7766,2579
17,+,74401319,74407130,5811,2578
23,+,74305448,74311448,6000,2578
17,+,74383721,74397128,13407,2577
23,+,74287811,74301659,13848,2577
17,+,74348417,74378904,30487,2576
23,+,74251804,74282602,30798,2576
17,+,74328919,74343992,15073,2575
23,+,74226253,74243120,16867,2575
17,+,74315014,74328276,13262,2574
23,+,74212927,74226253,13326,2574
17,+,74293610,74314760,21150,2573
23,+,74191653,74212927,21274,2573
17,+,74287671,74293322,5651,2572
23,+,74185974,74191653,5679,2572
17,+,74259539,74286532,26993,2571
23,+,74157918,74185974,28056,2571
17,+,74240467,74259263,18796,2570
23,+,74139285,74157918,18633,2570
17,+,74225309,74240266,14957,2569
23,+,74124156,74139285,15129,2569
17,+,74209787,74218660,8873,2568
23,+,74109505,74118692,9187,2568
17,+,74203274,74208952,5678,2567
23,+,74103542,74109505,5963,2567
17,+,74172172,74186982,14810,2566
23,+,74072130,74087502,15372,2566
17,+,74161448,74171867,10419,2565
23,+,74061566,74072130,10564,2565
17,+,74146735,74159863,13128,2564
23,+,74045697,74059800,14103,2564
17,+,74103248,74146383,43135,2563
23,+,74000343,74045697,45354,2563
17,+,74087189,74102641,15452,2562
23,+,73984205,74000343,16138,2562
17,+,74063435,74085399,21964,2561
23,+,73959351,73983518,24167,2561
17,+,74038374,74058322,19948,2560
23,+,73931824,73953867,22043,2560
17,+,74025674,74034587,8913,2559
23,+,73920726,73930043,9317,2559
17,+,74008509,74021868,13359,2558
23,+,73904100,73917716,13616,2558
17,+,73999147,74007964,8817,2557
23,+,73894785,73904033,9248,2557
17,+,73975417,73998821,23404,2556
23,+,73871206,73894785,23579,2556
17,+,73942934,73968192,25258,2555
23,+,73836411,73863693,27282,2555
17,+,73925238,73940969,15731,2554
23,+,73819566,73836411,16845,2554
17,+,73862564,73878380,15816,2553
23,+,73759701,73777434,17733,2553
17,+,73781199,73789514,8315,2552
23,+,73679484,73688099,8615,2552
17,+,73772196,73781027,8831,2551
23,+,73669222,73678331,9109,2551
17,+,73760988,73769946,8958,2550
23,+,73660206,73669222,9016,2550
17,+,73751629,73760379,8750,2549
23,+,73651447,73660206,8759,2549
17,+,73699846,73750432,50586,2548
23,+,73597510,73650602,53092,2548
17,+,73630985,73647309,16324,2547
23,+,73527121,73544353,17232,2547
17,+,73621927,73630985,9058,2546
23,+,73515447,73525867,10420,2546
17,+,73603440,73621629,18189,2545
23,+,73496727,73515447,18720,2545
17,+,73577873,73599820,21947,2544
23,+,73469659,73492425,22766,2544
17,+,73531270,73577126,45856,2543
23,+,73420924,73468580,47656,2543
17,+,73510617,73521953,11336,2542
23,+,73398326,73410786,12460,2542
17,+,73481176,73508894,27718,2541
23,+,73368570,73397129,28559,2541
17,+,73405316,73480431,75115,2540
