Seq_id,Strand,Start,End,Length,Block
14,+,44673487,44712966,39479,3245
5,+,83917641,84285649,368008,3244
14,+,50669340,50986991,317651,3244
5,+,83880487,83902063,21576,3243
14,+,50635510,50654916,19406,3243
5,+,83842357,83869424,27067,3242
14,+,50600353,50624204,23851,3242
5,+,83826669,83839729,13060,3241
14,+,50582182,50594529,12347,3241
5,+,83800969,83808319,7350,3240
14,+,50556380,50563255,6875,3240
5,+,83784477,83800865,16388,3239
14,+,50540424,50554667,14243,3239
5,+,83775627,83783804,8177,3238
14,+,50533157,50540424,7267,3238
5,+,83768275,83775419,7144,3237
14,+,50525998,50532447,6449,3237
5,+,83722627,83753241,30614,3236
14,+,50478277,50508418,30141,3236
5,+,83648457,83669036,20579,3235
14,+,50437774,50455643,17869,3235
5,+,83614563,83633804,19241,3234
14,+,50415424,50430398,14974,3234
5,+,83580848,83586657,5809,3233
14,+,50399628,50405209,5581,3233
5,+,83520208,83531209,11001,3232
14,+,50325914,50335688,9774,3232
5,+,83509741,83517221,7480,3231
14,+,50316395,50323098,6703,3231
5,+,83498702,83507245,8543,3230
14,+,50305193,50313795,8602,3230
5,+,83485239,83492319,7080,3229
14,+,50292084,50298359,6275,3229
5,+,83476011,83485239,9228,3228
14,+,50283051,50291771,8720,3228
5,+,83462318,83470197,7879,3227
14,+,50270189,50277163,6974,3227
5,+,83451236,83457266,6030,3226
14,+,50257738,50262842,5104,3226
5,+,83436869,83445124,8255,3225
14,+,50245220,50253131,7911,3225
5,+,83423657,83436869,13212,3224
14,+,50231859,50244433,12574,3224
5,+,83409256,83419053,9797,3223
14,+,50218481,50227228,8747,3223
5,+,83398562,83405094,6532,3222
14,+,50208541,50214495,5954,3222
5,+,83382699,83394999,12300,3221
14,+,50195184,50205761,10577,3221
5,+,83374080,83381873,7793,3220
14,+,50187854,50194703,6849,3220
5,+,83316984,83354127,37143,3219
14,+,50130713,50164236,33523,3219
5,+,83302913,83316069,13156,3218
14,+,50118531,50130325,11794,3218
5,+,83278477,83302913,24436,3217
14,+,50096029,50118296,22267,3217
5,+,83238156,83245623,7467,3216
14,+,50064236,50071038,6802,3216
5,+,83224862,83233607,8745,3215
14,+,50051767,50059396,7629,3215
5,+,83213259,83221657,8398,3214
14,+,50040912,50048077,7165,3214
5,+,83187905,83196005,8100,3213
14,+,50021727,50028618,6891,3213
5,+,83176123,83187376,11253,3212
14,+,50011428,50021487,10059,3212
5,+,83159861,83167188,7327,3211
14,+,50000979,50007421,6442,3211
5,+,83144986,83151065,6079,3210
14,+,49993372,49998651,5279,3210
5,+,83134607,83142413,7806,3209
14,+,49985332,49991968,6636,3209
5,+,83126234,83132922,6688,3208
14,+,49979139,49984733,5594,3208
5,+,83106892,83125263,18371,3207
14,+,49963480,49978929,15449,3207
5,+,83039080,83101293,62213,3206
14,+,49905516,49960221,54705,3206
5,+,83027697,83038653,10956,3205
14,+,49896116,49905213,9097,3205
5,+,83021473,83027303,5830,3204
14,+,49890412,49895553,5141,3204
5,+,82686082,83003965,317883,3203
14,+,49627488,49889949,262461,3203
5,+,82464403,82680226,215823,3202
14,+,34842142,35025258,183116,3202
5,+,82372581,82450638,78057,3201
14,+,34755109,34826548,71439,3201
5,+,82229007,82349015,120008,3200
14,-,34741996,34638943,103053,3200
5,+,82164808,82171363,6555,3199
14,+,34595896,34600992,5096,3199
5,+,82151171,82161065,9894,3198
14,-,34060206,34051170,9036,3198
5,+,82059183,82147427,88244,3197
14,+,57129342,57203225,73883,3197
5,+,82035771,82042348,6577,3196
14,+,57113406,57119753,6347,3196
5,+,82020965,82034864,13899,3195
14,+,57100471,57113066,12595,3195
5,+,82003795,82018481,14686,3194
14,+,57085739,57098487,12748,3194
5,+,81991501,82003795,12294,3193
14,+,57074099,57085477,11378,3193
5,+,81953675,81967199,13524,3192
14,+,57045947,57057745,11798,3192
5,+,81939246,81952674,13428,3191
14,+,57031102,57043213,12111,3191
5,+,81911905,81932695,20790,3190
14,+,57010588,57028150,17562,3190
5,+,81890693,81901900,11207,3189
14,+,56997411,57006187,8776,3189
5,+,81872200,81886471,14271,3188
14,+,56983073,56995771,12698,3188
5,+,81859238,81865283,6045,3187
14,+,56971428,56976714,5286,3187
5,+,81849227,81859238,10011,3186
14,+,56961476,56970547,9071,3186
5,+,81842575,81849197,6622,3185
14,+,56954449,56960964,6515,3185
5,+,81828779,81840711,11932,3184
14,+,56943508,56954217,10709,3184
5,+,81815727,81827379,11652,3183
14,+,56933530,56943189,9659,3183
5,+,81806548,81814969,8421,3182
14,+,56926219,56933180,6961,3182
5,+,81791779,81798759,6980,3181
14,+,56913201,56918881,5680,3181
5,+,81775960,81787231,11271,3180
14,+,56896344,56907245,10901,3180
5,+,81750351,81775250,24899,3179
14,+,56873796,56895585,21789,3179
5,+,81575593,81725607,150014,3178
14,+,56718366,56852077,133711,3178
5,+,81502767,81548298,45531,3177
14,+,56657882,56706253,48371,3177
5,+,81488761,81497341,8580,3176
14,+,56645357,56653037,7680,3176
5,+,81477808,81488742,10934,3175
14,+,56634872,56644762,9890,3175
5,+,81458622,81469693,11071,3174
14,+,56616182,56625985,9803,3174
5,+,81440719,81446989,6270,3173
14,+,56597406,56602974,5568,3173
5,+,81401669,81407904,6235,3172
14,+,56559842,56565093,5251,3172
5,+,81392024,81401436,9412,3171
14,+,56551082,56559381,8299,3171
5,+,81378795,81391619,12824,3170
14,+,56538933,56550560,11627,3170
5,+,81352155,81363229,11074,3169
14,+,56514656,56524668,10012,3169
5,+,81343523,81352155,8632,3168
14,+,56506255,56514433,8178,3168
5,+,81338068,81343523,5455,3167
14,+,56499398,56504645,5247,3167
5,+,81305885,81336862,30977,3166
14,+,56468526,56497504,28978,3166
5,+,81280195,81303588,23393,3165
14,+,56448627,56468118,19491,3165
5,+,81274351,81280195,5844,3164
14,+,56443101,56448377,5276,3164
5,+,81253828,81266589,12761,3163
14,+,56426237,56436614,10377,3163
5,+,81237418,81253828,16410,3162
14,+,56410787,56425815,15028,3162
5,+,81214825,81233979,19154,3161
14,+,56391278,56408465,17187,3161
5,+,81175542,81189453,13911,3160
14,+,56352341,56365079,12738,3160
5,+,81169321,81175049,5728,3159
14,+,56345035,56350358,5323,3159
5,+,81149572,81160506,10934,3158
14,+,56329197,56339336,10139,3158
5,+,81133982,81146798,12816,3157
14,+,56317522,56328832,11310,3157
5,+,81088302,81113416,25114,3156
14,+,56282719,56304969,22250,3156
5,+,81077712,81086290,8578,3155
14,+,56271838,56279890,8052,3155
5,+,81068547,81077009,8462,3154
14,+,56264053,56271494,7441,3154
5,+,81047061,81055482,8421,3153
14,+,56244023,56251504,7481,3153
5,+,80981861,81002217,20356,3152
14,+,56189664,56207654,17990,3152
5,+,80960830,80968158,7328,3151
14,+,56162291,56168865,6574,3151
5,+,80952168,80960503,8335,3150
14,+,56154620,56162039,7419,3150
5,+,80945512,80951800,6288,3149
14,+,56148790,56154370,5580,3149
5,+,80927767,80945512,17745,3148
14,+,56131438,56148524,17086,3148
5,+,80916374,80922190,5816,3147
14,+,56121477,56126871,5394,3147
5,+,80909616,80916374,6758,3146
14,+,56114544,56120936,6392,3146
5,+,80887776,80898985,11209,3145
14,+,56090510,56101123,10613,3145
5,+,80815786,80825080,9294,3144
14,+,56032349,56039071,6722,3144
5,+,80799865,80805983,6118,3143
14,+,56020640,56025823,5183,3143
5,+,80768698,80786969,18271,3142
14,+,55989133,56003646,14513,3142
5,+,80747791,80754758,6967,3141
14,+,55969192,55975958,6766,3141
5,+,80740187,80747522,7335,3140
14,+,55961379,55968002,6623,3140
5,+,80719361,80737303,17942,3139
14,+,55943243,55959142,15899,3139
5,+,80704587,80717984,13397,3138
14,+,55931066,55942661,11595,3138
5,+,80696204,80704587,8383,3137
14,+,55922527,55930543,8016,3137
5,+,80685415,80695768,10353,3136
14,+,55912773,55922214,9441,3136
5,+,80645841,80661427,15586,3135
14,+,55877574,55890710,13136,3135
5,+,80629519,80640983,11464,3134
14,+,55861391,55872424,11033,3134
5,+,80617219,80623225,6006,3133
14,+,55848458,55853998,5540,3133
5,+,80605160,80612768,7608,3132
14,+,55836112,55843582,7470,3132
5,+,80580137,80585714,5577,3131
14,+,55807539,55812573,5034,3131
5,+,80556080,80566302,10222,3130
14,+,55786387,55795881,9494,3130
5,+,80544602,80554068,9466,3129
14,+,55774813,55783393,8580,3129
5,+,80509754,80521435,11681,3128
14,+,55742975,55753411,10436,3128
5,+,80491341,80498076,6735,3127
14,+,55727227,55733209,5982,3127
5,+,80469141,80486476,17335,3126
14,+,55707899,55723784,15885,3126
5,+,80432762,80438624,5862,3125
14,+,55682112,55687485,5373,3125
5,+,80419060,80425243,6183,3124
14,+,55671795,55677167,5372,3124
5,+,80405058,80411685,6627,3123
14,+,55657382,55663419,6037,3123
5,+,80386737,80396954,10217,3122
14,+,55642740,55651674,8934,3122
5,+,80367626,80374016,6390,3121
14,+,55625998,55631835,5837,3121
5,+,80334388,80342431,8043,3120
14,+,55589250,55596006,6756,3120
5,+,80255468,80266823,11355,3119
14,+,55528839,55538796,9957,3119
5,+,80210928,80219651,8723,3118
14,+,55481321,55488832,7511,3118
5,+,80171893,80187258,15365,3117
14,+,55455877,55468797,12920,3117
5,+,80113904,80126193,12289,3116
14,+,55415223,55425029,9806,3116
5,+,80044542,80051911,7369,3115
14,+,55377142,55383209,6067,3115
5,+,80030100,80037260,7160,3114
14,+,55366333,55372170,5837,3114
5,+,80005336,80020824,15488,3113
14,+,55341348,55355586,14238,3113
5,+,79985902,79995227,9325,3112
14,+,55330754,55339039,8285,3112
5,+,79969782,79981713,11931,3111
14,+,55316547,55326590,10043,3111
5,+,79956608,79963447,6839,3110
14,+,55302231,55308120,5889,3110
5,+,79941745,79953054,11309,3109
14,+,55288347,55298022,9675,3109
5,+,79934140,79940531,6391,3108
14,+,55281231,55286908,5677,3108
5,+,79890494,79904825,14331,3107
14,+,55246827,55259810,12983,3107
5,+,79878365,79883880,5515,3106
14,+,55235898,55241305,5407,3106
5,+,79863628,79874832,11204,3105
14,+,55222173,55231540,9367,3105
5,+,79842029,79856690,14661,3104
14,+,55200466,55213370,12904,3104
5,+,79835551,79842029,6478,3103
14,+,55193919,55199962,6043,3103
5,+,79766285,79773858,7573,3102
14,+,55133308,55140778,7470,3102
5,+,79748418,79757688,9270,3101
14,+,55116302,55125138,8836,3101
5,+,79736630,79742524,5894,3100
14,+,55104274,55109714,5440,3100
5,+,79729149,79736483,7334,3099
14,+,55097096,55103850,6754,3099
5,+,79719982,79726042,6060,3098
14,+,55086167,55092125,5958,3098
5,+,79701751,79717929,16178,3097
14,+,55071484,55085641,14157,3097
5,+,79686227,79692232,6005,3096
14,+,55058510,55063973,5463,3096
5,+,79662007,79679849,17842,3095
14,+,55042465,55058244,15779,3095
5,+,79653602,79661594,7992,3094
14,+,55034718,55041667,6949,3094
5,+,79639974,79653602,13628,3093
14,+,55021167,55033919,12752,3093
5,+,79628588,79639974,11386,3092
14,+,55007933,55018734,10801,3092
5,+,79600483,79614708,14225,3091
14,+,54981235,54993542,12307,3091
5,+,79593030,79598622,5592,3090
14,+,54973914,54979001,5087,3090
5,+,79585251,79593030,7779,3089
14,+,54964995,54972398,7403,3089
5,+,79554900,79560797,5897,3088
14,+,54941404,54946688,5284,3088
5,+,79544555,79550866,6311,3087
14,+,54931686,54937382,5696,3087
5,+,79523369,79531519,8150,3086
14,+,54908219,54915759,7540,3086
5,+,79507334,79523141,15807,3085
14,+,54893228,54907945,14717,3085
5,+,79487407,79505923,18516,3084
14,+,54876684,54891758,15074,3084
5,+,79471384,79484037,12653,3083
14,+,54859839,54871309,11470,3083
5,+,79461927,79470669,8742,3082
14,+,54851437,54859239,7802,3082
5,+,79416125,79447777,31652,3081
14,+,54811050,54839542,28492,3081
5,+,79357430,79396014,38584,3080
14,+,54760180,54794340,34160,3080
5,+,79349089,79357430,8341,3079
14,+,54751947,54759881,7934,3079
5,+,79324768,79345847,21079,3078
14,+,54732931,54751422,18491,3078
5,+,79303822,79320957,17135,3077
14,+,54711007,54726049,15042,3077
5,+,79291036,79303822,12786,3076
14,+,54698218,54710611,12393,3076
5,+,79253593,79270229,16636,3075
14,+,54667629,54682288,14659,3075
5,+,79233253,79239326,6073,3074
14,+,54645670,54651315,5645,3074
5,+,79179224,79187734,8510,3073
14,+,54592835,54600220,7385,3073
5,+,79169242,79177726,8484,3072
14,+,54585312,54592406,7094,3072
5,+,79152304,79158952,6648,3071
14,+,54570832,54576996,6164,3071
5,+,79091789,79099141,7352,3070
14,+,54516843,54523491,6648,3070
5,+,79045380,79070829,25449,3069
14,+,54475417,54498517,23100,3069
5,+,79034444,79043364,8920,3068
14,+,54467660,54474730,7070,3068
5,+,79028920,79034444,5524,3067
14,+,54462111,54467311,5200,3067
5,+,78997152,79022034,24882,3066
14,+,54435174,54456420,21246,3066
5,+,78904695,78914466,9771,3065
14,+,54360545,54369149,8604,3065
5,+,78891222,78898697,7475,3064
14,+,54347717,54354500,6783,3064
5,+,78878628,78886548,7920,3063
14,+,54335240,54342485,7245,3063
5,+,78858440,78874811,16371,3062
14,+,54317505,54332259,14754,3062
5,+,78848741,78854702,5961,3061
14,+,54308391,54313478,5087,3061
5,+,78836994,78846870,9876,3060
14,+,54298050,54306855,8805,3060
5,+,78827382,78836198,8816,3059
14,+,54290213,54297827,7614,3059
5,+,78810935,78823786,12851,3058
14,+,54278695,54289970,11275,3058
5,+,78776711,78783915,7204,3057
14,+,54246772,54252727,5955,3057
5,+,78760834,78770425,9591,3056
14,+,54230008,54239058,9050,3056
5,+,78740604,78757127,16523,3055
14,+,54215111,54229637,14526,3055
5,+,78733978,78740604,6626,3054
14,+,54208527,54214626,6099,3054
5,+,78696119,78708181,12062,3053
14,+,54181064,54190964,9900,3053
5,+,78673616,78681900,8284,3052
14,+,54160077,54167731,7654,3052
5,+,78663001,78672506,9505,3051
14,+,54150851,54159413,8562,3051
5,+,78652821,78662485,9664,3050
14,+,54142256,54150422,8166,3050
5,+,78622556,78633171,10615,3049
14,+,54114310,54124585,10275,3049
5,+,78611658,78619134,7476,3048
14,+,54106228,54112210,5982,3048
5,+,78598567,78606844,8277,3047
14,+,54095707,54101576,5869,3047
5,+,78588710,78598567,9857,3046
14,+,54084661,54093831,9170,3046
5,+,78557438,78565076,7638,3045
14,+,54058282,54064288,6006,3045
5,+,78509695,78519413,9718,3044
14,+,54018210,54025253,7043,3044
5,+,78489082,78500075,10993,3043
14,+,54004336,54013180,8844,3043
5,+,78468243,78476890,8647,3042
14,+,53990169,53998091,7922,3042
5,+,78451805,78459371,7566,3041
14,+,53974454,53981874,7420,3041
5,+,78431471,78449496,18025,3040
14,+,53957721,53973545,15824,3040
5,+,78403727,78413658,9931,3039
14,+,53933369,53941594,8225,3039
5,+,78386840,78394913,8073,3038
14,+,53921155,53928375,7220,3038
5,+,78343669,78368226,24557,3037
14,+,53886736,53908783,22047,3037
5,+,78321127,78335151,14024,3036
14,+,53866340,53879211,12871,3036
5,+,78303414,78317848,14434,3035
14,+,53851772,53864516,12744,3035
5,+,78296074,78302280,6206,3034
14,+,53846259,53851363,5104,3034
5,+,78277466,78287829,10363,3033
14,+,53830036,53838905,8869,3033
5,+,78269182,78276154,6972,3032
14,+,53823467,53829793,6326,3032
5,+,78250490,78267938,17448,3031
14,+,53807663,53822968,15305,3031
5,+,78238585,78250242,11657,3030
14,+,53796535,53807203,10668,3030
5,+,78194696,78234492,39796,3029
14,+,53760068,53795226,35158,3029
5,+,78161175,78183323,22148,3028
14,+,53735943,53755306,19363,3028
5,+,78150821,78158808,7987,3027
14,+,53724686,53731801,7115,3027
5,+,78137194,78147711,10517,3026
14,+,53713035,53722518,9483,3026
5,+,78120934,78127230,6296,3025
14,+,53703217,53709077,5860,3025
5,+,78105922,78111922,6000,3024
14,+,53692544,53697708,5164,3024
5,+,78094762,78100837,6075,3023
14,+,53682036,53687707,5671,3023
5,+,78078093,78086705,8612,3022
14,+,53665623,53673717,8094,3022
5,+,78058088,78073291,15203,3021
14,+,53648279,53662126,13847,3021
5,+,78028340,78034567,6227,3020
14,+,53626130,53631800,5670,3020
5,+,78010773,78022629,11856,3019
14,+,53611985,53622898,10913,3019
5,+,77991122,77998478,7356,3018
14,+,53594531,53601151,6620,3018
5,+,77974064,77990432,16368,3017
14,+,53580628,53593189,12561,3017
5,+,77961636,77972282,10646,3016
14,+,53570839,53580085,9246,3016
5,+,77953739,77961325,7586,3015
14,+,53564466,53570445,5979,3015
5,+,77935415,77953456,18041,3014
14,+,53547368,53563487,16119,3014
5,+,77899413,77909517,10104,3013
14,+,53520659,53528917,8258,3013
5,+,77891178,77897415,6237,3012
14,+,53509733,53515287,5554,3012
5,+,77883651,77891178,7527,3011
14,+,53502418,53509322,6904,3011
5,+,77869600,77883257,13657,3010
14,+,53489412,53501938,12526,3010
5,+,77825210,77834497,9287,3009
14,+,53449635,53457601,7966,3009
5,+,77786549,77825210,38661,3008
14,+,53413428,53449092,35664,3008
5,+,77779540,77786549,7009,3007
14,+,53406218,53413047,6829,3007
5,+,77768789,77774879,6090,3006
14,+,53396135,53401389,5254,3006
5,+,77729600,77742605,13005,3005
14,+,53363369,53374845,11476,3005
5,+,77709900,77724255,14355,3004
14,+,53348592,53361174,12582,3004
5,+,77696857,77705179,8322,3003
14,+,53341406,53348280,6874,3003
5,+,77670583,77683351,12768,3002
14,+,53316466,53328289,11823,3002
5,+,77658065,77667289,9224,3001
14,+,53305664,53313876,8212,3001
5,+,77636286,77657745,21459,3000
14,+,53285688,53305409,19721,3000
5,+,77621822,77635620,13798,2999
14,+,53271971,53284138,12167,2999
5,+,77590753,77604975,14222,2998
14,+,53247468,53259665,12197,2998
5,+,77584119,77590753,6634,2997
14,+,53241594,53247158,5564,2997
5,+,77568438,77577918,9480,2996
14,+,53225393,53233639,8246,2996
5,+,77539397,77546725,7328,2995
14,+,53199961,53205563,5602,2995
5,+,77528209,77539040,10831,2994
14,+,53189320,53199478,10158,2994
5,+,77513876,77527398,13522,2993
14,+,53176859,53188190,11331,2993
5,+,77484786,77508290,23504,2992
14,+,53150489,53170859,20370,2992
5,+,77473302,77482859,9557,2991
14,+,53141578,53150249,8671,2991
5,+,77442089,77473302,31213,2990
14,+,53111530,53141013,29483,2990
5,+,77410334,77416887,6553,2989
14,+,53076858,53082889,6031,2989
5,+,77342001,77349740,7739,2988
14,+,53009949,53016838,6889,2988
5,+,77329155,77338615,9460,2987
14,+,52997331,53005952,8621,2987
5,+,77316677,77329155,12478,2986
14,+,52985767,52997101,11334,2986
5,+,77294439,77308513,14074,2985
14,+,52966291,52978479,12188,2985
5,+,77274975,77294439,19464,2984
14,+,52947801,52966018,18217,2984
5,+,77258047,77274377,16330,2983
14,+,52931997,52946816,14819,2983
5,+,77237527,77247554,10027,2982
14,+,52912014,52921227,9213,2982
5,+,77222925,77232882,9957,2981
14,+,52898265,52906850,8585,2981
5,+,77207306,77222272,14966,2980
14,+,52885273,52898054,12781,2980
5,+,77151640,77198651,47011,2979
14,+,52838283,52879953,41670,2979
5,+,77124896,77142119,17223,2978
14,+,52814568,52830350,15782,2978
5,+,77115473,77124896,9423,2977
14,+,52804109,52813145,9036,2977
5,+,77092769,77103690,10921,2976
14,+,52778815,52788829,10014,2976
5,+,77076159,77090460,14301,2975
14,+,52763833,52776624,12791,2975
5,+,77068581,77075855,7274,2974
14,+,52756441,52762881,6440,2974
5,+,77060625,77068274,7649,2973
14,+,52749520,52756050,6530,2973
5,+,77043313,77058576,15263,2972
14,+,52736307,52748907,12600,2972
5,+,77005378,77015064,9686,2971
14,+,52705487,52713776,8289,2971
5,+,76978489,76987629,9140,2970
14,+,52681749,52689890,8141,2970
5,+,76960355,76977906,17551,2969
14,+,52666259,52681536,15277,2969
5,+,76875373,76945452,70079,2968
14,+,52593531,52652698,59167,2968
5,+,76867066,76873409,6343,2967
14,+,52584452,52591878,7426,2967
5,+,76811888,76850130,38242,2966
14,+,52533766,52569157,35391,2966
5,+,76780994,76807049,26055,2965
14,+,52504833,52529282,24449,2965
5,+,76774750,76780332,5582,2964
14,+,52498241,52503246,5005,2964
5,+,76751979,76759045,7066,2963
14,+,52476802,52482527,5725,2963
5,+,76740127,76751979,11852,2962
14,+,52465039,52476151,11112,2962
5,+,76706281,76724278,17997,2961
14,+,52434654,52450017,15363,2961
5,+,76699025,76706281,7256,2960
14,+,52427884,52434357,6473,2960
5,+,76691666,76698864,7198,2959
14,+,52420711,52427326,6615,2959
5,+,76675119,76691666,16547,2958
14,+,52404259,52420218,15959,2958
5,+,76652041,76675066,23025,2957
14,+,52382444,52403474,21030,2957
5,+,76625516,76634567,9051,2956
14,+,52355753,52363598,7845,2956
5,+,76612836,76622678,9842,2955
14,+,52345270,52354336,9066,2955
5,+,76573811,76580951,7140,2954
14,+,52307107,52313861,6754,2954
5,+,76559063,76573363,14300,2953
14,+,52294556,52306424,11868,2953
5,+,76527887,76545211,17324,2952
14,+,52268682,52284501,15819,2952
5,+,76516105,76526633,10528,2951
14,+,52258979,52268426,9447,2951
5,+,76492110,76499146,7036,2950
14,+,52237807,52244058,6251,2950
5,+,76478655,76492110,13455,2949
14,+,52224992,52237250,12258,2949
5,+,76444218,76475183,30965,2948
14,+,52197230,52224689,27459,2948
5,+,76430398,76443624,13226,2947
14,+,52184741,52196961,12220,2947
5,+,76416519,76430398,13879,2946
14,+,52171128,52184449,13321,2946
5,+,76401530,76414544,13014,2945
14,+,52159281,52170900,11619,2945
5,+,76386786,76396551,9765,2944
14,+,52146243,52153620,7377,2944
5,+,76369753,76380784,11031,2943
14,+,52133489,52143376,9887,2943
5,+,76350031,76364267,14236,2942
14,+,52114951,52128119,13168,2942
5,+,76344864,76350031,5167,2941
14,+,52109473,52114488,5015,2941
5,+,76339792,76344864,5072,2940
14,+,52104075,52109124,5049,2940
5,+,76331362,76339549,8187,2939
14,+,52095550,52102324,6774,2939
5,+,76310171,76329545,19374,2938
14,+,52077020,52094998,17978,2938
5,+,76294333,76302582,8249,2937
14,+,52063449,52069689,6240,2937
5,+,76286149,76294333,8184,2936
14,+,52055568,52063207,7639,2936
5,+,76243255,76263127,19872,2935
14,+,52014019,52031524,17505,2935
5,+,76216234,76227926,11692,2934
14,+,51990874,52001578,10704,2934
5,+,76202912,76209880,6968,2933
14,+,51982014,51988226,6212,2933
5,+,76179252,76196107,16855,2932
14,+,51962709,51977141,14432,2932
5,+,76170552,76178609,8057,2931
14,+,51954937,51962167,7230,2931
5,+,76158850,76168693,9843,2930
14,+,51945842,51954727,8885,2930
5,+,76133118,76139917,6799,2929
14,+,51927912,51934527,6615,2929
5,+,76112884,76124259,11375,2928
14,+,51910727,51921144,10417,2928
5,+,76102053,76107318,5265,2927
14,+,51901412,51906481,5069,2927
5,+,76092746,76100080,7334,2926
14,+,51891967,51897784,5817,2926
5,+,76072973,76086276,13303,2925
14,+,51881503,51891967,10464,2925
5,+,76058833,76068541,9708,2924
14,+,51870236,51879074,8838,2924
5,+,76040117,76045740,5623,2923
14,+,51853873,51859086,5213,2923
5,+,75964357,75995773,31416,2922
14,+,51797871,51820760,22889,2922
5,+,75939583,75959888,20305,2921
14,-,34254834,34237076,17758,2921
5,+,75909021,75916933,7912,2920
14,-,34278364,34271018,7346,2920
5,+,75887734,75901907,14173,2919
14,-,34294625,34283024,11601,2919
5,+,75845388,75866096,20708,2918
14,-,34326260,34307178,19082,2918
5,+,75829568,75837185,7617,2917
14,-,34332738,34326488,6250,2917
5,+,75793866,75814803,20937,2916
14,-,34359967,34341825,18142,2916
5,+,75781892,75791676,9784,2915
14,-,34368812,34360573,8239,2915
5,+,75738478,75770296,31818,2914
14,-,34406076,34378284,27792,2914
5,+,75533181,75717101,183920,2913
14,-,34584678,34430079,154599,2913
5,+,75478328,75514047,35719,2912
14,+,34026596,34049658,23062,2912
5,+,75465855,75471537,5682,2911
11,+,16896495,16902516,6021,2911
5,+,75161762,75449878,288116,2910
14,-,25827144,25574362,252782,2910
5,+,74977229,75141283,164054,2909
14,-,26007427,25847501,159926,2909
5,+,74969711,74977229,7518,2908
13,+,12929601,12937414,7813,2908
5,+,74907746,74968927,61181,2907
14,-,26070242,26014985,55257,2907
5,+,74878943,74889666,10723,2906
14,-,26088388,26076789,11599,2906
5,+,74872196,74878901,6705,2905
14,+,24228129,24233234,5105,2905
5,+,74845038,74854661,9623,2904
14,-,26118745,26110221,8524,2904
5,+,74786710,74799818,13108,2903
14,+,26456278,26472841,16563,2903
5,+,74765811,74780925,15114,2902
14,-,26135708,26121827,13881,2902
5,+,74746539,74759422,12883,2901
14,-,26164537,26151995,12542,2901
5,+,74689688,74723228,33540,2900
14,-,26213837,26183237,30600,2900
5,+,74674668,74684432,9764,2899
14,-,26223196,26215522,7674,2899
5,+,74629468,74637647,8179,2898
14,-,26265402,26258517,6885,2898
5,+,74589861,74605439,15578,2897
14,-,26292102,26276844,15258,2897
5,+,74426579,74565071,138492,2896
14,-,26456278,26313449,142829,2896
5,+,74416575,74426579,10004,2895
14,-,26509335,26499592,9743,2895
5,+,74380842,74390793,9951,2894
14,-,26542356,26533389,8967,2894
5,+,74373289,74380728,7439,2893
14,-,26550464,26543893,6571,2893
5,+,74362827,74369982,7155,2892
14,-,26559718,26553842,5876,2892
5,+,74313833,74320452,6619,2891
